PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
MS,b,1960-1964,0,0.04145,0.04006,0.16,100000,4006,96647,6768675,67.69
MS,b,1960-1964,1-4,0.00168,0.00668,1.52,95994,642,382387,6672028,69.50
MS,b,1960-1964,5-9,0.00063,0.00312,2.28,95352,298,475953,6289641,65.96
MS,b,1960-1964,10-14,0.00057,0.00287,2.73,95055,273,474654,5813688,61.16
MS,b,1960-1964,15-19,0.00117,0.00584,2.77,94782,554,472677,5339034,56.33
MS,b,1960-1964,20-24,0.00172,0.00857,2.5,94228,807,469125,4866358,51.64
MS,b,1960-1964,25-29,0.00199,0.00990,2.58,93421,925,464866,4397233,47.07
MS,b,1960-1964,30-34,0.00249,0.01236,2.62,92496,1143,459762,3932367,42.51
MS,b,1960-1964,35-39,0.00348,0.01725,2.63,91353,1576,453025,3472605,38.01
MS,b,1960-1964,40-44,0.00480,0.02371,2.63,89777,2129,443842,3019580,33.63
MS,b,1960-1964,45-49,0.00688,0.03384,2.6,87648,2966,431113,2575738,29.39
MS,b,1960-1964,50-54,0.01030,0.05030,2.64,84682,4260,413379,2144625,25.33
MS,b,1960-1964,55-59,0.01452,0.07018,2.64,80422,5644,388781,1731246,21.53
MS,b,1960-1964,60-64,0.02173,0.10340,2.65,74779,7732,355745,1342465,17.95
MS,b,1960-1964,65-69,0.03167,0.14674,2.5,67046,9838,310683,986720,14.72
MS,b,1960-1964,70-74,0.04729,0.21213,2.58,57208,12136,256635,676037,11.82
MS,b,1960-1964,75-79,0.06820,0.29145,2.51,45073,13136,192615,419402,9.31
MS,b,1960-1964,80-84,0.10727,0.42152,2.46,31936,13462,125496,226787,7.10
MS,b,1960-1964,85-89,0.15981,0.55589,2.26,18474,10270,64264,101291,5.48
MS,b,1960-1964,90-94,0.19884,0.63961,2.21,8205,5248,26391,37028,4.51
MS,b,1960-1964,95-99,0.26007,0.73935,2.08,2957,2186,8406,10636,3.60
MS,b,1960-1964,100-104,0.33274,0.82342,1.93,771,635,1907,2230,2.89
MS,b,1960-1964,105-109,0.41488,0.88691,1.77,136,121,291,323,2.37
MS,b,1960-1964,110+,0.48327,1.00000,2.07,15,15,32,32,2.07
MS,b,1965-1969,0,0.03752,0.03636,0.15,100000,3636,96916,6774945,67.75
MS,b,1965-1969,1-4,0.00156,0.00621,1.52,96364,599,383970,6678028,69.30
MS,b,1965-1969,5-9,0.00061,0.00307,2.33,95765,294,478040,6294058,65.72
MS,b,1965-1969,10-14,0.00060,0.00300,2.79,95471,286,476722,5816018,60.92
MS,b,1965-1969,15-19,0.00138,0.00688,2.86,95185,655,474526,5339296,56.09
MS,b,1965-1969,20-24,0.00186,0.00925,2.45,94530,875,470422,4864770,51.46
MS,b,1965-1969,25-29,0.00206,0.01024,2.57,93656,959,465952,4394348,46.92
MS,b,1965-1969,30-34,0.00251,0.01248,2.59,92697,1157,460697,3928396,42.38
MS,b,1965-1969,35-39,0.00336,0.01665,2.61,91540,1524,454062,3467699,37.88
