"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
24001000100,24,001,000100,80.5,1.588,3
24001000200,24,001,000200,77.7,1.092,3
24001000300,24,001,000300,74.8,2.1037,3
24001000400,24,001,000400,72.4,1.5986,3
24001000500,24,001,000500,68.2,3.4056,1
24001000600,24,001,000600,72.1,1.6289,3
24001000700,24,001,000700,72.1,0.8371,2
24001000800,24,001,000800,71.7,1.6518,3
24001001000,24,001,001000,72.5,1.0757,2
24001001100,24,001,001100,76.4,1.2215,2
24001001200,24,001,001200,76.9,1.3692,3
24001001300,24,001,001300,80.6,1.4104,3
24001001401,24,001,001401,79.5,0.9725,3
24001001402,24,001,001402,75.7,1.0738,2
24001001502,24,001,001502,86.2,3.7966,3
24001001503,24,001,001503,78,1.6256,3
24001001600,24,001,001600,77.2,1.9971,3
24001001700,24,001,001700,76.6,1.0017,2
24001001800,24,001,001800,77.9,1.3628,3
24001001900,24,001,001900,76.1,1.0684,2
24001002000,24,001,002000,78.7,1.2519,3
24001002100,24,001,002100,77.2,1.2561,3
24001002200,24,001,002200,76.4,1.1168,3
24003701101,24,003,701101,78.9,1.0731,3
24003701102,24,003,701102,77.8,1.3812,3
24003701200,24,003,701200,80.3,1.5631,3
24003701300,24,003,701300,79.3,1.9311,3
24003701400,24,003,701400,84,3.5763,3
24003702100,24,003,702100,80.3,1.2341,3
24003702204,24,003,702204,82.5,1.953,3
24003702205,24,003,702205,81.8,1.4663,3
24003702206,24,003,702206,77.7,2.562,3
24003702208,24,003,702208,80.3,1.5122,2
24003702209,24,003,702209,79.3,1.5355,3
24003702300,24,003,702300,80.3,1.5626,3
24003702402,24,003,702402,81,1.0187,3
24003702500,24,003,702500,78.7,1.8508,1
24003702601,24,003,702601,80,1.4123,3
24003702602,24,003,702602,83.4,2.4305,3
24003702701,24,003,702701,81.7,2.6446,3
24003702702,24,003,702702,82.7,1.2392,3
24003706101,24,003,706101,82.3,2.4054,3
24003706301,24,003,706301,79.2,1.6045,3
24003706302,24,003,706302,83.8,2.3469,3
24003706401,24,003,706401,79.1,1.0416,2
24003706402,24,003,706402,79,2.7986,3
24003706500,24,003,706500,79,1.3929,3
24003706600,24,003,706600,78.7,1.5275,3
24003707001,24,003,707001,78.4,1.5456,3
24003707002,24,003,707002,78.7,1.6046,3
24003708001,24,003,708001,78.7,1.5934,3
24003708004,24,003,708004,75.7,1.6022,3
24003730100,24,003,730100,78.2,1.4673,1
24003730203,24,003,730203,77.4,2.5449,3
24003730204,24,003,730204,75.8,1.7151,3
24003730300,24,003,730300,76.6,1.708,1
24003730401,24,003,730401,75.7,1.3239,3
24003730402,24,003,730402,74.3,1.3152,3
24003730502,24,003,730502,76.2,1.5307,3
24003730504,24,003,730504,79,1.7424,3
24003730505,24,003,730505,77.7,2.6155,3
24003730506,24,003,730506,77.9,3.4797,3
24003730601,24,003,730601,80.9,1.2942,3
24003730603,24,003,730603,79.5,1.5692,3
24003730604,24,003,730604,80.3,0.8802,2
24003730700,24,003,730700,80.5,1.022,3
24003730800,24,003,730800,85.9,2.4666,3
24003730901,24,003,730901,79.8,1.3654,3
24003730902,24,003,730902,81.7,1.5146,3
24003731002,24,003,731002,84.8,3.2088,3
24003731003,24,003,731003,80.2,2.8596,3
24003731004,24,003,731004,80.9,1.7369,3
24003731102,24,003,731102,80.5,1.2685,3
24003731103,24,003,731103,83.1,1.9639,3
24003731104,24,003,731104,80.4,1.5495,3
24003731105,24,003,731105,80.8,2.2902,3
24003731201,24,003,731201,79.9,1.21,1
24003731202,24,003,731202,77.9,1.061,3
24003731203,24,003,731203,81,1.9241,3
24003731204,24,003,731204,76.8,1.3556,3
24003731303,24,003,731303,78.6,1.0849,3
24003731306,24,003,731306,78.2,1.4029,3
24003731307,24,003,731307,79.2,1.9815,3
24003731308,24,003,731308,78.1,0.9432,2
24003731309,24,003,731309,76.9,1.5481,3
24003731310,24,003,731310,76.2,1.2612,3
24003731311,24,003,731311,78.8,2.0617,1
24003740102,24,003,740102,78.5,1.4773,3
24003740103,24,003,740103,81.9,2.1898,3
24003740105,24,003,740105,78.9,3.6781,1
24003740201,24,003,740201,80,1.8298,3
24003740203,24,003,740203,81.7,2.4057,3
24003740303,24,003,740303,79.1,2.0228,3
24003740304,24,003,740304,78.2,1.9944,3
24003740305,24,003,740305,80.5,2.6513,2
24003740500,24,003,740500,79.3,2.5997,3
24003740701,24,003,740701,79.4,1.5947,3
24003740702,24,003,740702,84.9,2.1201,3
24003740800,24,003,740800,78.4,1.7346,3
24003740900,24,003,740900,78.6,1.4001,3
24003741000,24,003,741000,78.6,2.1983,3
24003750101,24,003,750101,71.2,1.618,3
24003750102,24,003,750102,70.9,1.5431,3
24003750201,24,003,750201,72.7,2.0604,3
24003750202,24,003,750202,73.2,1.6212,3
24003750203,24,003,750203,71.6,3.0048,3
24003750300,24,003,750300,77.6,1.8631,3
24003750400,24,003,750400,77.7,1.9443,3
24003750801,24,003,750801,75,2.832,1
24003750803,24,003,750803,76.9,1.1795,3
24003750804,24,003,750804,76.2,1.2031,3
24003750900,24,003,750900,72.1,1.5484,3
24003751000,24,003,751000,73.2,1.0724,3
24003751102,24,003,751102,75.6,1.239,3
24003751103,24,003,751103,76.7,1.698,3
24003751200,24,003,751200,79.3,1.1766,3
24003751400,24,003,751400,79.3,1.688,1
24003751500,24,003,751500,76.2,1.3184,3
24003751600,24,003,751600,83,1.4367,3
24003751700,24,003,751700,81.3,2.428,3
24005400100,24,005,400100,78.4,1.3452,3
24005400200,24,005,400200,76,1.5751,3
24005400400,24,005,400400,78.7,0.9754,3
24005400500,24,005,400500,80.1,1.6172,3
24005400600,24,005,400600,78.9,2.3764,3
24005400701,24,005,400701,76.7,1.7762,3
24005400702,24,005,400702,76.6,2.2732,3
24005400800,24,005,400800,75.7,1.5296,3
24005400900,24,005,400900,77.5,1.4743,2
24005401000,24,005,401000,76.6,1.6662,3
24005401101,24,005,401101,74.5,1.9221,1
24005401200,24,005,401200,74.5,1.6638,3
24005401301,24,005,401301,78.4,2.0238,3
24005401302,24,005,401302,80.8,2.2212,3
24005401400,24,005,401400,79,1.9041,3
24005401503,24,005,401503,81.9,1.551,3
24005401504,24,005,401504,79.9,1.184,2
24005401505,24,005,401505,78.1,1.8252,3
24005401506,24,005,401506,78.8,1.4805,2
24005401507,24,005,401507,74.6,1.5079,3
24005402201,24,005,402201,76.9,1.5855,3
24005402202,24,005,402202,78.2,1.5701,3
24005402302,24,005,402302,79.3,1.4381,3
24005402303,24,005,402303,78.2,1.603,3
24005402304,24,005,402304,78.8,1.9437,1
24005402305,24,005,402305,80.1,2.2481,3
24005402306,24,005,402306,78.8,1.6187,3
24005402307,24,005,402307,79.2,1.9263,3
24005402403,24,005,402403,75.7,1.7038,3
