"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","Age Group","nq(x)","l(x)","nd(x)","nL(x)","T(x)","e(x)","se(nq(x))","se(e(x))"
29001950100,29,001,950100,"Under 1",0.005756,100000,576,99482,8007583,80.1,0.0058,1.8076
29001950100,29,001,950100,"1-4",0.001077,99424,107,397484,7908102,79.5,0.0002,1.7554
29001950100,29,001,950100,"5-14",0.001296,99317,129,992530,7510618,75.6,0.0002,1.7572
29001950100,29,001,950100,"15-24",0.009415,99189,934,987217,6518088,65.7,0.0012,1.7595
29001950100,29,001,950100,"25-34",0.010616,98255,1043,977332,5530871,56.3,0.0076,1.7746
29001950100,29,001,950100,"35-44",0.031496,97212,3062,956808,4553539,46.8,0.0113,1.7493
29001950100,29,001,950100,"45-54",0.035432,94150,3336,924820,3596731,38.2,0.01,1.735
29001950100,29,001,950100,"55-64",0.076118,90814,6913,873577,2671911,29.4,0.0162,1.7633
29001950100,29,001,950100,"65-74",0.145143,83901,12178,778126,1798334,21.4,0.0251,1.8514
29001950100,29,001,950100,"75-84",0.366422,71724,26281,585831,1020208,14.2,0.0585,2.0912
29001950100,29,001,950100,"85 and older",1,45443,45443,434377,434377,9.6,0.033,3.0148
29001950200,29,001,950200,"Under 1",0.006094,100000,609,99452,8081246,80.8,0.0062,1.8406
29001950200,29,001,950200,"1-4",0.001324,99391,132,397299,7981795,80.3,0.0003,1.7813
29001950200,29,001,950200,"5-14",0.001448,99259,144,991871,7584496,76.4,0.0002,1.7836
29001950200,29,001,950200,"15-24",0.010189,99115,1010,986103,6592624,66.5,0.0073,1.7861
29001950200,29,001,950200,"25-34",0.009901,98105,971,976198,5606521,57.1,0.0071,1.7446
29001950200,29,001,950200,"35-44",0.006667,97134,648,968103,4630323,47.7,0.0067,1.7214
29001950200,29,001,950200,"45-54",0.023818,96487,2298,953375,3662220,38,0.0091,1.7087
29001950200,29,001,950200,"55-64",0.091401,94188,8609,898840,2708845,28.8,0.0188,1.7217
29001950200,29,001,950200,"65-74",0.199402,85579,17065,770471,1810006,21.1,0.0349,1.8163
29001950200,29,001,950200,"75-84",0.293378,68515,20101,584644,1039534,15.2,0.0557,2.0916
29001950200,29,001,950200,"85 and older",1,48414,48414,454890,454890,9.4,0.031,2.7337
29001950300,29,001,950300,"Under 1",0.010701,100000,1070,99037,7418176,74.2,0.008,2.3739
29001950300,29,001,950300,"1-4",0.00391,98930,387,394946,7319139,74,0.004,2.3224
29001950300,29,001,950300,"5-14",0.001037,98543,102,984920,6924193,70.3,0.0003,2.3136
29001950300,29,001,950300,"15-24",0.004574,98441,450,982157,5939273,60.3,0.0027,2.3159
29001950300,29,001,950300,"25-34",0.008834,97991,866,975578,4957116,50.6,0.0063,2.3217
29001950300,29,001,950300,"35-44",0.016997,97125,1651,962995,3981538,41,0.0101,2.3238
29001950300,29,001,950300,"45-54",0.092007,95474,8784,910820,3018543,31.6,0.0264,2.334
29001950300,29,001,950300,"55-64",0.079233,86690,6869,832555,2107724,24.3,0.0206,2.4252
29001950300,29,001,950300,"65-74",0.239923,79821,19151,702457,1275169,16,0.0622,2.5917
29001950300,29,001,950300,"75-84",0.686869,60670,41672,398340,572712,9.4,0.2028,3.1984
29001950300,29,001,950300,"85 and older",1,18998,18998,174372,174372,9.2,0.0531,4.4762
29001950400,29,001,950400,"Under 1",0.006396,100000,640,99424,8044823,80.4,0.0018,1.4467
29001950400,29,001,950400,"1-4",0.000767,99360,76,397289,7945398,80,0.0002,1.4486
29001950400,29,001,950400,"5-14",0.005398,99284,536,990161,7548109,76,0.0039,1.4497
29001950400,29,001,950400,"15-24",0.008764,98748,865,983154,6557948,66.4,0.0014,1.431
29001950400,29,001,950400,"25-34",0.002958,97883,290,977379,5574794,57,0.003,1.441
29001950400,29,001,950400,"35-44",0.0163,97593,1591,967978,4597414,47.1,0.0083,1.4369
29001950400,29,001,950400,"45-54",0.04008,96002,3848,940785,3629436,37.8,0.0121,1.4153
29001950400,29,001,950400,"55-64",0.084,92155,7741,882841,2688651,29.2,0.0207,1.4101
29001950400,29,001,950400,"65-74",0.168209,84414,14199,773141,1805809,21.4,0.0322,1.4197
29001950400,29,001,950400,"75-84",0.25196,70215,17691,613689,1032668,14.7,0.0453,1.5264
29001950400,29,001,950400,"85 and older",1,52523,52523,418979,418979,8,0.0296,1.8831
29001950500,29,001,950500,"Under 1",0.028098,100000,2810,97471,7306061,73.1,0.0243,2.0872
29001950500,29,001,950500,"1-4",0.001073,97190,104,388552,7208590,74.2,0.0002,1.0497
29001950500,29,001,950500,"5-14",0.001821,97086,177,969975,6820038,70.2,0.0018,1.0507
29001950500,29,001,950500,"15-24",0.007037,96909,682,965682,5850062,60.4,0.0025,1.0457
29001950500,29,001,950500,"25-34",0.009264,96227,891,957815,4884380,50.8,0.0047,1.0441
29001950500,29,001,950500,"35-44",0.024671,95336,2352,941598,3926565,41.2,0.0076,1.0306
29001950500,29,001,950500,"45-54",0.066196,92984,6155,899062,2984967,32.1,0.0128,1.0162
29001950500,29,001,950500,"55-64",0.126846,86829,11014,813217,2085905,24,0.0209,1.0129
29001950500,29,001,950500,"65-74",0.205081,75815,15548,680407,1272688,16.8,0.0345,1.0365
29001950500,29,001,950500,"75-84",0.568889,60267,34285,431241,592280,9.8,0.0887,1.1343
29001950500,29,001,950500,"85 and older",1,25982,25982,161039,161039,6.2,0.0331,1.2709
29003010100,29,003,010100,"Under 1",0.00273,100000,273,99754,7968582,79.7,0.0027,0.9616
29003010100,29,003,010100,"1-4",0.000735,99727,73,398761,7868828,78.9,0.0001,0.9389
29003010100,29,003,010100,"5-14",0.001104,99654,110,995987,7470066,75,0.0002,0.9395
29003010100,29,003,010100,"15-24",0.007962,99544,793,991474,6474080,65,0.0046,0.9405
29003010100,29,003,010100,"25-34",0.006386,98751,631,984358,5482606,55.5,0.0045,0.9047
29003010100,29,003,010100,"35-44",0.013301,98120,1305,974679,4498248,45.8,0.0055,0.8803
29003010100,29,003,010100,"45-54",0.02831,96815,2741,954450,3523569,36.4,0.007,0.8618
29003010100,29,003,010100,"55-64",0.064231,94075,6043,910533,2569119,27.3,0.0119,0.8561
29003010100,29,003,010100,"65-74",0.169235,88032,14898,805830,1658586,18.8,0.0254,0.8627
29003010100,29,003,010100,"75-84",0.286408,73134,20946,626609,852756,11.7,0.047,0.9049
29003010100,29,003,010100,"85 and older",1,52188,52188,226147,226147,4.3,0.0591,1.1092
29003010200,29,003,010200,"Under 1",0.009793,100000,979,99119,7730433,77.3,0.0045,1.2442
29003010200,29,003,010200,"1-4",0.001098,99021,109,395865,7631315,77.1,0.0002,1.2056
29003010200,29,003,010200,"5-14",0.001231,98912,122,988511,7235449,73.2,0.0002,1.2068
29003010200,29,003,010200,"15-24",0.012389,98790,1224,981783,6246938,63.2,0.0048,1.2083
29003010200,29,003,010200,"25-34",0.016068,97566,1568,967825,5265156,54,0.0058,1.1891
29003010200,29,003,010200,"35-44",0.010113,95999,971,955132,4297331,44.8,0.0046,1.1725
29003010200,29,003,010200,"45-54",0.04701,95028,4467,927941,3342199,35.2,0.0097,1.1695
29003010200,29,003,010200,"55-64",0.088675,90561,8030,865453,2414258,26.7,0.016,1.1839
29003010200,29,003,010200,"65-74",0.17672,82530,14585,752377,1548805,18.8,0.0257,1.2307
29003010200,29,003,010200,"75-84",0.468187,67945,31811,520397,796428,11.7,0.0704,1.4006
29003010200,29,003,010200,"85 and older",1,36134,36134,276031,276031,7.6,0.0349,2.0345
29003010300,29,003,010300,"Under 1",0.016582,100000,1658,98508,8164350,81.6,0.012,2.7966
29003010300,29,003,010300,"1-4",0.001324,98342,130,393107,8065842,82,0.0003,2.657
29003010300,29,003,010300,"5-14",0.005938,98212,583,979199,7672736,78.1,0.006,2.6604
29003010300,29,003,010300,"15-24",0.007536,97628,736,972605,6693536,68.6,0.0076,2.6398
29003010300,29,003,010300,"25-34",0.014801,96893,1434,961756,5720931,59,0.0018,2.6147
29003010300,29,003,010300,"35-44",0.013123,95459,1253,948321,4759176,49.9,0.0094,2.6521
29003010300,29,003,010300,"45-54",0.037534,94206,3536,924378,3810854,40.5,0.0143,2.6525
29003010300,29,003,010300,"55-64",0.052724,90670,4780,882797,2886476,31.8,0.0179,2.7008
29003010300,29,003,010300,"65-74",0.089526,85889,7689,820448,2003680,23.3,0.0296,2.8004
29003010300,29,003,010300,"75-84",0.395604,78200,30936,627320,1183232,15.1,0.0979,3.0051
29003010300,29,003,010300,"85 and older",1,47264,47264,555912,555912,11.8,0.0301,4.166
29003010400,29,003,010400,"Under 1",0.009613,100000,961,99135,8006080,80.1,0.0069,1.6941
29003010400,29,003,010400,"1-4",0.005596,99039,554,395046,7906945,79.8,0.0057,1.6155
29003010400,29,003,010400,"5-14",0.004805,98484,473,982478,7511899,76.3,0.0048,1.5621
29003010400,29,003,010400,"15-24",0.011319,98011,1109,974565,6529421,66.6,0.0081,1.5309
29003010400,29,003,010400,"25-34",0.01199,96902,1162,963209,5554856,57.3,0.0085,1.4626
29003010400,29,003,010400,"35-44",0.008989,95740,861,953096,4591647,48,0.0064,1.4078
29003010400,29,003,010400,"45-54",0.031923,94879,3029,933649,3638551,38.3,0.0115,1.3928
29003010400,29,003,010400,"55-64",0.049035,91850,4504,895985,2704902,29.4,0.0127,1.3796
29003010400,29,003,010400,"65-74",0.166994,87347,14586,800534,1808917,20.7,0.0308,1.4097
29003010400,29,003,010400,"75-84",0.294872,72760,21455,620328,1008382,13.9,0.0572,1.5414
29003010400,29,003,010400,"85 and older",1,51305,51305,388055,388055,7.6,0.0338,1.9339
29005950100,29,005,950100,"Under 1",0.009985,100000,998,99101,7682422,76.8,0.0071,1.206
29005950100,29,005,950100,"1-4",0.001324,99002,131,395744,7583320,76.6,0.0002,1.0859
29005950100,29,005,950100,"5-14",0.001448,98870,143,987988,7187576,72.7,0.0002,1.0872
29005950100,29,005,950100,"15-24",0.010046,98727,992,982314,6199588,62.8,0.0008,1.0887
29005950100,29,005,950100,"25-34",0.005179,97735,506,974824,5217274,53.4,0.0052,1.0988
29005950100,29,005,950100,"35-44",0.03316,97229,3224,956173,4242450,43.6,0.0125,1.0751
29005950100,29,005,950100,"45-54",0.032189,94005,3026,924923,3286277,35,0.0107,0.9845
29005950100,29,005,950100,"55-64",0.108733,90979,9892,860331,2361354,26,0.019,0.9583
29005950100,29,005,950100,"65-74",0.160344,81087,13002,745860,1501023,18.5,0.0247,0.9513
29005950100,29,005,950100,"75-84",0.52027,68085,35423,503738,755163,11.1,0.0621,1.0296
29005950100,29,005,950100,"85 and older",1,32662,32662,251425,251425,7.7,0.0233,1.3814
