"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
33001965100,33,001,965100,85.1,2.2433,3
33001965200,33,001,965200,80.5,1.8805,3
33001965300,33,001,965300,77.8,0.9849,3
33001965400,33,001,965400,86.2,3.0836,3
33001965598,33,001,965598,76.4,1.268,3
33001965600,33,001,965600,84.7,3.3835,3
33001965700,33,001,965700,82.8,2.3181,3
33001965800,33,001,965800,79.6,1.5691,3
33001965900,33,001,965900,76.5,1.7706,3
33001966000,33,001,966000,74.4,1.1217,3
33001966100,33,001,966100,77.7,1.128,3
33001966200,33,001,966200,77.7,2.4849,3
33001966402,33,001,966402,81.2,1.5737,3
33001966500,33,001,966500,82.4,1.382,3
33003955100,33,003,955100,81.5,1.2166,2
33003955300,33,003,955300,82.6,1.7141,3
33003955400,33,003,955400,78.1,1.061,3
33003955500,33,003,955500,86.5,3.5792,3
33003955600,33,003,955600,85.9,3.3697,3
33003955800,33,003,955800,79.5,1.477,3
33003955900,33,003,955900,80.6,1.5394,3
33003956000,33,003,956000,83,1.9958,3
33003956100,33,003,956100,81.1,1.7467,3
33003956300,33,003,956300,80.7,1.7195,3
33003956400,33,003,956400,88.3,3.9673,3
33005970100,33,005,970100,80.8,1.2866,3
33005970200,33,005,970200,82.1,1.9094,3
33005970400,33,005,970400,84.5,1.5507,3
33005970500,33,005,970500,81,1.691,3
33005970600,33,005,970600,85.4,2.9122,3
33005970700,33,005,970700,80.3,2.2164,3
33005970800,33,005,970800,81.2,1.819,3
33005970900,33,005,970900,80.9,1.6272,3
33005971000,33,005,971000,79.6,1.0256,3
33005971100,33,005,971100,76.5,2.0694,3
33005971300,33,005,971300,80.3,2.4739,3
33005971402,33,005,971402,79,1.0417,3
33005971500,33,005,971500,81.1,1.101,3
33005971600,33,005,971600,78.7,1.9566,3
33005971700,33,005,971700,74.9,1.4563,3
33007950100,33,007,950100,76.8,0.9011,2
33007950200,33,007,950200,78.7,1.3211,3
33007950300,33,007,950300,82,1.8186,3
33007950400,33,007,950400,77.6,1.2356,3
33007950500,33,007,950500,74.7,1.1547,3
33007950600,33,007,950600,76.2,1.9838,1
33007950700,33,007,950700,77.8,1.4503,3
33007950800,33,007,950800,79.2,2.1341,3
33007950900,33,007,950900,81.6,2.0734,3
33007951000,33,007,951000,83.5,1.8106,3
33007951100,33,007,951100,78.7,1.27,3
33009960100,33,009,960100,78.8,1.6417,3
33009960200,33,009,960200,80.6,1.0859,3
33009960300,33,009,960300,81.9,1.2722,3
33009960400,33,009,960400,86.3,2.5568,3
33009960500,33,009,960500,80.2,2.4733,3
33009960600,33,009,960600,77.2,1.1438,3
33009960700,33,009,960700,85.7,2.1542,3
33009960800,33,009,960800,80.1,1.3296,3
33009960900,33,009,960900,83.1,1.7262,3
33009961000,33,009,961000,80,1.2173,2
33009961100,33,009,961100,86.8,2.3252,3
33009961200,33,009,961200,81,1.7658,3
33009961300,33,009,961300,83.3,1.8763,3
33009961400,33,009,961400,83.4,2.898,3
33009961500,33,009,961500,77.7,1.2411,1
33009961601,33,009,961601,83.3,1.9096,3
33009961602,33,009,961602,81.4,1.1651,3
33009961700,33,009,961700,79.2,0.9662,1
33009961800,33,009,961800,81.9,1.2687,3
33011000101,33,011,000101,81.5,1.9791,3
33011000102,33,011,000102,82.1,1.5722,3
33011000202,33,011,000202,80.5,2.1248,3
33011000203,33,011,000203,83.4,2.1559,3
33011000204,33,011,000204,79.9,2.166,3
33011000300,33,011,000300,74.3,1.5513,3
33011000600,33,011,000600,73.3,2.1894,3
33011000700,33,011,000700,80.9,1.394,3
33011000800,33,011,000800,73.6,1.3525,3
33011000901,33,011,000901,83.5,2.4278,3
33011000902,33,011,000902,80.1,1.6029,2
33011001000,33,011,001000,77.5,0.9634,3
33011001100,33,011,001100,80,1.3516,3
33011001200,33,011,001200,75.9,1.2565,3
33011001300,33,011,001300,68.3,1.8516,3
33011001400,33,011,001400,67.3,2.2587,3
33011001500,33,011,001500,72.7,1.5437,3
33011001600,33,011,001600,75.3,1.8366,3
33011001700,33,011,001700,73.9,1.676,3
33011001800,33,011,001800,77.6,1.1731,2
33011001900,33,011,001900,76.3,2.9716,3
33011002000,33,011,002000,70.8,2.0061,3
33011002100,33,011,002100,74.5,1.0122,2
33011002200,33,011,002200,78.7,1.0719,2
33011002300,33,011,002300,78.2,1.8645,3
33011002400,33,011,002400,80.7,1.6838,3
33011002500,33,011,002500,80.3,1.4649,3
33011002701,33,011,002701,79,1.4846,3
33011002702,33,011,002702,82.3,1.8739,3
33011002800,33,011,002800,79.8,0.8681,2
33011002901,33,011,002901,82.1,1.187,3
33011002902,33,011,002902,76.4,1.0163,3
33011002903,33,011,002903,83.5,2.8285,3
33011010100,33,011,010100,81.7,1.2967,3
33011010200,33,011,010200,78.1,0.9758,3
33011010301,33,011,010301,82.1,1.8551,3
33011010302,33,011,010302,81.5,1.951,3
33011010400,33,011,010400,81.2,1.6285,3
33011010500,33,011,010500,74.4,3.0047,3
33011010600,33,011,010600,76.7,1.6493,3
33011010700,33,011,010700,63.9,2.5269,3
33011010800,33,011,010800,78.1,2.4063,3
33011010900,33,011,010900,78.5,0.8086,2
33011011000,33,011,011000,83.7,1.768,3
33011011101,33,011,011101,79,1.9559,3
33011011102,33,011,011102,79,1.5084,3
33011011200,33,011,011200,82.6,1.1668,3
33011011300,33,011,011300,77.7,1.0517,3
33011011401,33,011,011401,80.9,1.5023,3
33011011402,33,011,011402,84.9,3.1485,3
33011011500,33,011,011500,80.9,3.1659,3
33011012100,33,011,012100,81.4,1.1752,2
33011012200,33,011,012200,79,1.5158,3
33011012300,33,011,012300,80.9,1.5177,3
33011013100,33,011,013100,79.7,1.3849,3
33011014100,33,011,014100,83.1,2.2365,3
