"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","Age Group","nq(x)","l(x)","nd(x)","nL(x)","T(x)","e(x)","se(nq(x))","se(e(x))"
32001950100,32,001,950100,"Under 1",0.005442,100000,544,99510,8128638,81.3,0.0012,2.3535
32001950100,32,001,950100,"1-4",0.001178,99456,117,397589,8029128,80.7,0.0004,2.3643
32001950100,32,001,950100,"5-14",0.00144,99339,143,992671,7631539,76.8,0.0003,2.3669
32001950100,32,001,950100,"15-24",0.00738,99196,732,988296,6638868,66.9,0.0053,2.3702
32001950100,32,001,950100,"25-34",0.01199,98464,1181,978732,5650572,57.4,0.0086,2.3646
32001950100,32,001,950100,"35-44",0.017975,97283,1749,964086,4671840,48,0.0106,2.3484
32001950100,32,001,950100,"45-54",0.032275,95534,3083,939926,3707754,38.8,0.0136,2.344
32001950100,32,001,950100,"55-64",0.061752,92451,5709,895963,2767829,29.9,0.0165,2.3718
32001950100,32,001,950100,"65-74",0.09392,86742,8147,826684,1871865,21.6,0.0231,2.4842
32001950100,32,001,950100,"75-84",0.281532,78595,22127,675315,1045181,13.3,0.0678,2.7019
32001950100,32,001,950100,"85 and older",1,56468,56468,369866,369866,6.6,0.0839,3.5992
32001950301,32,001,950301,"Under 1",0.026762,100000,2676,97591,7222478,72.2,0.0175,1.7439
32001950301,32,001,950301,"1-4",0.00108,97324,105,389085,7124887,73.2,0.0002,1.1995
32001950301,32,001,950301,"5-14",0.002808,97219,273,970822,6735801,69.3,0.0028,1.2007
32001950301,32,001,950301,"15-24",0.009752,96946,945,964730,5764979,59.5,0.0016,1.1901
32001950301,32,001,950301,"25-34",0.009588,96000,920,955401,4800249,50,0.0056,1.1983
32001950301,32,001,950301,"35-44",0.010969,95080,1043,945584,3844848,40.4,0.0065,1.1818
32001950301,32,001,950301,"45-54",0.061125,94037,5748,911629,2899265,30.8,0.0152,1.1717
32001950301,32,001,950301,"55-64",0.118674,88289,10478,830502,1987635,22.5,0.025,1.1656
