"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","Age Group","nq(x)","l(x)","nd(x)","nL(x)","T(x)","e(x)","se(nq(x))","se(e(x))"
16001000100,16,001,000100,"Under 1",0.004826,100000,483,99566,7426990,74.3,0.0015,2.381
16001000100,16,001,000100,"1-4",0.000675,99517,67,397935,7327425,73.6,0.0003,2.3899
16001000100,16,001,000100,"5-14",0.013661,99450,1359,987709,6929490,69.7,0.0147,2.3914
16001000100,16,001,000100,"15-24",0.008542,98092,838,976727,5941780,60.6,0.0051,2.2197
16001000100,16,001,000100,"25-34",0.01447,97254,1407,965501,4965053,51.1,0.0051,2.2199
16001000100,16,001,000100,"35-44",0.032701,95847,3134,942794,3999552,41.7,0.0119,2.2394
16001000100,16,001,000100,"45-54",0.082941,92712,7690,888674,3056758,33,0.0177,2.2674
16001000100,16,001,000100,"55-64",0.147116,85023,12508,787685,2168084,25.5,0.0322,2.4014
16001000100,16,001,000100,"65-74",0.266094,72514,19296,628666,1380399,19,0.0708,2.6653
16001000100,16,001,000100,"75-84",0.348189,53219,18530,439536,751733,14.1,0.1127,3.128
16001000100,16,001,000100,"85 and older",1,34689,34689,312197,312197,9,0.0512,4.1443
16001000201,16,001,000201,"Under 1",0.011768,100000,1177,98941,7590157,75.9,0.0122,1.5599
16001000201,16,001,000201,"1-4",0.000625,98823,62,395169,7491217,75.8,0.0001,1.2619
16001000201,16,001,000201,"5-14",0.000729,98761,72,987254,7096047,71.9,0.0001,1.2626
16001000201,16,001,000201,"15-24",0.017575,98689,1734,978222,6108793,61.9,0.0091,1.2635
16001000201,16,001,000201,"25-34",0.014717,96955,1427,962416,5130571,52.9,0.0106,1.169
16001000201,16,001,000201,"35-44",0.008511,95528,813,951216,4168155,43.6,0.0061,1.0639
16001000201,16,001,000201,"45-54",0.020827,94715,1973,937288,3216939,34,0.0082,1.0461
16001000201,16,001,000201,"55-64",0.063853,92742,5922,897815,2279651,24.6,0.0145,1.0394
16001000201,16,001,000201,"65-74",0.147955,86821,12846,803978,1381835,15.9,0.0315,1.0622
16001000201,16,001,000201,"75-84",0.642799,73975,47551,501995,577857,7.8,0.1281,1.1531
16001000201,16,001,000201,"85 and older",1,26424,26424,75862,75862,2.9,0.1899,1.5649
16001000202,16,001,000202,"Under 1",0.007627,100000,763,99314,8305199,83.1,0.008,1.8306
16001000202,16,001,000202,"1-4",0.000514,99237,51,396847,8205886,82.7,0.0001,1.7179
16001000202,16,001,000202,"5-14",0.000731,99186,72,991500,7809039,78.7,0.0001,1.7188
16001000202,16,001,000202,"15-24",0.004682,99114,464,988817,6817539,68.8,0.0034,1.72
16001000202,16,001,000202,"25-34",0.007545,98650,744,982776,5828721,59.1,0.0013,1.7144
16001000202,16,001,000202,"35-44",0.002486,97905,243,977837,4845946,49.5,0.0025,1.726
16001000202,16,001,000202,"45-54",0.025157,97662,2457,964336,3868109,39.6,0.0066,1.7267
16001000202,16,001,000202,"55-64",0.030537,95205,2907,937515,2903773,30.5,0.0079,1.7549
16001000202,16,001,000202,"65-74",0.071586,92298,6607,889942,1966258,21.3,0.0161,1.7975
16001000202,16,001,000202,"75-84",0.340611,85691,29187,710970,1076316,12.6,0.0875,1.912
16001000202,16,001,000202,"85 and older",1,56503,56503,365346,365346,6.5,0.059,2.4684
16001000302,16,001,000302,"Under 1",0.009675,100000,967,99129,7493434,74.9,0.0071,1.5332
16001000302,16,001,000302,"1-4",0.004429,99033,439,395253,7394305,74.7,0.0045,1.4493
16001000302,16,001,000302,"5-14",0.004778,98594,471,983584,6999052,71,0.0048,1.4176
16001000302,16,001,000302,"15-24",0.007269,98123,713,977662,6015469,61.3,0.0013,1.3876
16001000302,16,001,000302,"25-34",0.018951,97410,1846,964865,5037807,51.7,0.0083,1.3957
16001000302,16,001,000302,"35-44",0.028306,95564,2705,942110,4072941,42.6,0.0111,1.3643
16001000302,16,001,000302,"45-54",0.05191,92859,4820,904484,3130831,33.7,0.0156,1.3324
16001000302,16,001,000302,"55-64",0.084034,88038,7398,843392,2226347,25.3,0.0184,1.3145
16001000302,16,001,000302,"65-74",0.229045,80640,18470,714050,1382955,17.1,0.0467,1.3648
16001000302,16,001,000302,"75-84",0.484754,62170,30137,471014,668905,10.8,0.0999,1.4912
16001000302,16,001,000302,"85 and older",1,32033,32033,197892,197892,6.2,0.0503,1.9178
16001000303,16,001,000303,"Under 1",0.003918,100000,392,99647,7987555,79.9,0.0017,2.1806
16001000303,16,001,000303,"1-4",0.00058,99608,58,398317,7887908,79.2,0.0003,2.1849
16001000303,16,001,000303,"5-14",0.00074,99550,74,995135,7489591,75.2,0.0003,2.186
16001000303,16,001,000303,"15-24",0.01001,99477,996,989788,6494455,65.3,0.0072,2.1876
16001000303,16,001,000303,"25-34",0.00867,98481,854,980540,5504667,55.9,0.0017,2.1643
16001000303,16,001,000303,"35-44",0.023148,97627,2260,964972,4524127,46.3,0.0175,2.1816
16001000303,16,001,000303,"45-54",0.013228,95367,1261,947365,3559155,37.3,0.0096,2.101
16001000303,16,001,000303,"55-64",0.087311,94106,8216,899975,2611791,27.8,0.0247,2.1052
16001000303,16,001,000303,"65-74",0.115411,85889,9913,809330,1711815,19.9,0.0315,2.2053
