"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","Age Group","nq(x)","l(x)","nd(x)","nL(x)","T(x)","e(x)","se(nq(x))","se(e(x))"
06059001101,06,059,001101,"Under 1",0.017172,100000,1717,98454,8200954,82,0.0163,2.0435
06059001101,06,059,001101,"1-4",0.000547,98283,54,393024,8102499,82.4,0.0002,1.555
06059001101,06,059,001101,"5-14",0.000654,98229,64,981969,7709476,78.5,0.0001,1.5558
06059001101,06,059,001101,"15-24",0.005183,98165,509,979104,6727507,68.5,0.0037,1.5568
06059001101,06,059,001101,"25-34",0.012837,97656,1254,970293,5748402,58.9,0.0066,1.5465
06059001101,06,059,001101,"35-44",0.013543,96402,1306,957497,4778110,49.6,0.0062,1.5232
06059001101,06,059,001101,"45-54",0.018496,95097,1759,942174,3820613,40.2,0.0064,1.5175
06059001101,06,059,001101,"55-64",0.050415,93338,4706,909852,2878439,30.8,0.0133,1.5283
06059001101,06,059,001101,"65-74",0.111329,88632,9867,836987,1968587,22.2,0.0298,1.5636
06059001101,06,059,001101,"75-84",0.317919,78765,25041,662445,1131600,14.4,0.0661,1.6354
06059001101,06,059,001101,"85 and older",1,53724,53724,469155,469155,8.7,0.0261,1.9941
06059001102,06,059,001102,"Under 1",0.004043,100000,404,99636,8220806,82.2,0.0009,2.0929
06059001102,06,059,001102,"1-4",0.000675,99596,67,398248,8121169,81.5,0.0002,2.1
06059001102,06,059,001102,"5-14",0.000741,99528,74,994916,7722921,77.6,0.0001,2.1013
06059001102,06,059,001102,"15-24",0.005926,99455,589,991600,6728005,67.6,0.0008,2.1029
06059001102,06,059,001102,"25-34",0.00777,98865,768,984812,5736405,58,0.0056,2.1147
06059001102,06,059,001102,"35-44",0.011803,98097,1158,975182,4751593,48.4,0.0018,2.11
06059001102,06,059,001102,"45-54",0.028923,96939,2804,955374,3776411,39,0.0106,2.1337
06059001102,06,059,001102,"55-64",0.052042,94136,4899,916861,2821036,30,0.0155,2.1636
06059001102,06,059,001102,"65-74",0.151636,89237,13531,824709,1904175,21.3,0.042,2.2412
06059001102,06,059,001102,"75-84",0.348205,75705,26361,625247,1079467,14.3,0.0785,2.4642
06059001102,06,059,001102,"85 and older",1,49344,49344,454220,454220,9.2,0.0398,3.3709
06059001103,06,059,001103,"Under 1",0.007495,100000,749,99325,7795136,78,0.0058,1.4448
06059001103,06,059,001103,"1-4",0.000811,99251,80,396841,7695811,77.5,0.0002,1.382
06059001103,06,059,001103,"5-14",0.000859,99170,85,991274,7298970,73.6,0.0001,1.383
06059001103,06,059,001103,"15-24",0.005958,99085,590,987897,6307695,63.7,0.0043,1.3842
06059001103,06,059,001103,"25-34",0.006792,98495,669,981600,5319799,54,0.004,1.3693
06059001103,06,059,001103,"35-44",0.020527,97826,2008,968215,4338198,44.3,0.0087,1.3644
06059001103,06,059,001103,"45-54",0.050215,95818,4811,934118,3369983,35.2,0.0147,1.3466
06059001103,06,059,001103,"55-64",0.090656,91006,8250,868809,2435865,26.8,0.0201,1.3296
06059001103,06,059,001103,"65-74",0.127529,82756,10554,774789,1567056,18.9,0.0288,1.3627
06059001103,06,059,001103,"75-84",0.482291,72202,34822,547909,792267,11,0.0957,1.4699
06059001103,06,059,001103,"85 and older",1,37380,37380,244358,244358,6.5,0.0439,1.8744
06059001201,06,059,001201,"Under 1",0.003904,100000,390,99649,8303665,83,0.0028,2.4612
06059001201,06,059,001201,"1-4",0.000865,99610,86,398266,8204016,82.4,0.0002,2.4594
06059001201,06,059,001201,"5-14",0.001759,99523,175,994359,7805750,78.4,0.0018,2.4615
06059001201,06,059,001201,"15-24",0.003683,99348,366,991655,6811391,68.6,0.0026,2.4624
06059001201,06,059,001201,"25-34",0.00357,98982,353,988058,5819736,58.8,0.0025,2.4657
06059001201,06,059,001201,"35-44",0.003931,98629,388,984353,4831678,49,0.0028,2.4707
06059001201,06,059,001201,"45-54",0.036486,98241,3584,964493,3847324,39.2,0.0107,2.4773
06059001201,06,059,001201,"55-64",0.054695,94657,5177,920684,2882832,30.5,0.0175,2.5407
06059001201,06,059,001201,"65-74",0.187416,89480,16770,810948,1962148,21.9,0.0469,2.641
06059001201,06,059,001201,"75-84",0.200634,72710,14588,654158,1151200,15.8,0.0679,3.0197
06059001201,06,059,001201,"85 and older",1,58122,58122,497042,497042,8.6,0.0492,3.5982
06059001202,06,059,001202,"Under 1",0.002894,100000,289,99740,7905005,79.1,0.0029,1.526
06059001202,06,059,001202,"1-4",0.004931,99711,492,397859,7805265,78.3,0.0035,1.5127
06059001202,06,059,001202,"5-14",0.000989,99219,98,991699,7407406,74.7,0.0002,1.4955
06059001202,06,059,001202,"15-24",0.005986,99121,593,988242,6415707,64.7,0.0043,1.4969
06059001202,06,059,001202,"25-34",0.002095,98527,206,984243,5427465,55.1,0.0021,1.4836
06059001202,06,059,001202,"35-44",0.006404,98321,630,980062,4443223,45.2,0.0046,1.4829
06059001202,06,059,001202,"45-54",0.055446,97691,5417,949831,3463160,35.5,0.0157,1.4808
06059001202,06,059,001202,"55-64",0.069102,92275,6376,890867,2513329,27.2,0.0198,1.4735
06059001202,06,059,001202,"65-74",0.15674,85899,13464,791666,1622462,18.9,0.0401,1.4988
06059001202,06,059,001202,"75-84",0.347107,72435,25143,598635,830796,11.5,0.1012,1.5956
06059001202,06,059,001202,"85 and older",1,47292,47292,232161,232161,4.9,0.0789,1.9012
06059001301,06,059,001301,"Under 1",0.003144,100000,314,99717,8383167,83.8,0.0032,2.0307
06059001301,06,059,001301,"1-4",0.000501,99686,50,398643,8283450,83.1,0.0001,2.0187
06059001301,06,059,001301,"5-14",0.000628,99636,63,996044,7884808,79.1,0.0001,2.0197
06059001301,06,059,001301,"15-24",0.003525,99573,351,993976,6888764,69.2,0.0025,2.0209
06059001301,06,059,001301,"25-34",0.003322,99222,330,990574,5894787,59.4,0.002,2.0215
06059001301,06,059,001301,"35-44",0.006228,98893,616,985846,4904214,49.6,0.0037,2.0254
06059001301,06,059,001301,"45-54",0.019977,98277,1963,972950,3918368,39.9,0.006,2.0313
06059001301,06,059,001301,"55-64",0.090498,96313,8716,919554,2945417,30.6,0.0169,2.061
06059001301,06,059,001301,"65-74",0.101541,87597,8895,831499,2025864,23.1,0.0244,2.205
06059001301,06,059,001301,"75-84",0.346667,78703,27284,650608,1194364,15.2,0.0763,2.3922
06059001301,06,059,001301,"85 and older",1,51419,51419,543756,543756,10.6,0.0284,3.1773
06059001303,06,059,001303,"Under 1",0.00427,100000,427,99616,8139033,81.4,0.0005,1.8205
06059001303,06,059,001303,"1-4",0.000547,99573,54,398183,8039418,80.7,0.0001,1.8278
06059001303,06,059,001303,"5-14",0.002321,99519,231,994031,7641234,76.8,0.0023,1.8287
06059001303,06,059,001303,"15-24",0.002019,99288,201,991874,6647203,66.9,0.002,1.8253
06059001303,06,059,001303,"25-34",0.00505,99087,500,988370,5655329,57.1,0.0029,1.8246
06059001303,06,059,001303,"35-44",0.005702,98587,562,983057,4666960,47.3,0.0033,1.8273
06059001303,06,059,001303,"45-54",0.027519,98025,2698,966758,3683903,37.6,0.008,1.8323
06059001303,06,059,001303,"55-64",0.056296,95327,5367,926438,2717144,28.5,0.0147,1.8641
06059001303,06,059,001303,"65-74",0.189504,89961,17048,814366,1790706,19.9,0.0389,1.9369
06059001303,06,059,001303,"75-84",0.394495,72913,28764,585308,976341,13.4,0.0845,2.2206
06059001303,06,059,001303,"85 and older",1,44149,44149,391033,391033,8.9,0.0397,3.1156
06059001304,06,059,001304,"Under 1",0.004922,100000,492,99557,8153370,81.5,0.0008,2.3559
06059001304,06,059,001304,"1-4",0.000868,99508,86,397858,8053813,80.9,0.0002,2.3667
06059001304,06,059,001304,"5-14",0.001004,99421,100,993715,7655954,77,0.0002,2.3687
06059001304,06,059,001304,"15-24",0.012214,99322,1213,987151,6662239,67.1,0.0063,2.371
06059001304,06,059,001304,"25-34",0.00773,98109,758,977294,5675088,57.8,0.0045,2.3671
06059001304,06,059,001304,"35-44",0.004325,97350,421,971396,4697795,48.3,0.0044,2.3731
06059001304,06,059,001304,"45-54",0.039526,96929,3831,950135,3726398,38.4,0.0149,2.3758
06059001304,06,059,001304,"55-64",0.066225,93098,6165,900152,2776263,29.8,0.0163,2.414
06059001304,06,059,001304,"65-74",0.160576,86932,13959,799529,1876111,21.6,0.0363,2.5431
06059001304,06,059,001304,"75-84",0.440075,72973,32114,569164,1076582,14.8,0.0939,2.9063
06059001304,06,059,001304,"85 and older",1,40860,40860,507419,507419,12.4,0.0278,4.2897
06059001401,06,059,001401,"Under 1",0.003938,100000,394,99646,7936601,79.4,0.0023,1.0709
06059001401,06,059,001401,"1-4",0.000673,99606,67,398291,7836955,78.7,0.0001,1.059
06059001401,06,059,001401,"5-14",0.00073,99539,73,995029,7438664,74.7,0.0001,1.0596
06059001401,06,059,001401,"15-24",0.002241,99467,223,993551,6443636,64.8,0.0023,1.0604
06059001401,06,059,001401,"25-34",0.002082,99244,207,991404,5450084,54.9,0.0021,1.0541
06059001401,06,059,001401,"35-44",0.004443,99037,440,988170,4458681,45,0.0032,1.0511
06059001401,06,059,001401,"45-54",0.029155,98597,2875,971597,3470510,35.2,0.0087,1.0479
06059001401,06,059,001401,"55-64",0.072084,95722,6900,922724,2498913,26.1,0.017,1.0429
06059001401,06,059,001401,"65-74",0.14377,88822,12770,824374,1576189,17.7,0.0348,1.0436
06059001401,06,059,001401,"75-84",0.502283,76052,38200,569525,751815,9.9,0.0913,1.0579
06059001401,06,059,001401,"85 and older",1,37853,37853,182290,182290,4.8,0.0487,1.1295
06059001402,06,059,001402,"Under 1",0.001641,100000,164,99852,8187670,81.9,0.0017,1.5932
06059001402,06,059,001402,"1-4",0.000675,99836,67,399209,8087818,81,0.0002,1.5899
06059001402,06,059,001402,"5-14",0.001837,99768,183,996769,7688609,77.1,0.0019,1.5909
06059001402,06,059,001402,"15-24",0.001814,99585,181,994949,6691840,67.2,0.0018,1.5882
06059001402,06,059,001402,"25-34",0.008991,99405,894,989578,5696891,57.3,0.0041,1.587
06059001402,06,059,001402,"35-44",0.01296,98511,1277,978725,4707313,47.8,0.006,1.5863
06059001402,06,059,001402,"45-54",0.018005,97234,1751,963588,3728588,38.3,0.006,1.5851
06059001402,06,059,001402,"55-64",0.049337,95483,4711,931280,2765000,29,0.0134,1.6007
06059001402,06,059,001402,"65-74",0.134731,90773,12230,846577,1833720,20.2,0.0356,1.6457
06059001402,06,059,001402,"75-84",0.388967,78543,30551,632675,987143,12.6,0.0682,1.7594
06059001402,06,059,001402,"85 and older",1,47992,47992,354469,354469,7.4,0.0463,2.5252
06059001403,06,059,001403,"Under 1",0.003815,100000,382,99657,8023726,80.2,0.0022,1.2249
06059001403,06,059,001403,"1-4",0.000502,99618,50,398374,7924069,79.5,0.0002,1.2164
06059001403,06,059,001403,"5-14",0.000637,99568,63,995367,7525695,75.6,0.0001,1.217
06059001403,06,059,001403,"15-24",0.003206,99505,319,993454,6530328,65.6,0.0032,1.2177
06059001403,06,059,001403,"25-34",0.012845,99186,1274,985489,5536874,55.8,0.0093,1.2057
06059001403,06,059,001403,"35-44",0.008177,97912,801,975116,4551385,46.5,0.0059,1.1211
06059001403,06,059,001403,"45-54",0.023341,97111,2267,959779,3576269,36.8,0.0091,1.1028
06059001403,06,059,001403,"55-64",0.047525,94845,4507,925909,2616490,27.6,0.0149,1.088
06059001403,06,059,001403,"65-74",0.146317,90337,13218,837282,1690581,18.7,0.0341,1.0804
06059001403,06,059,001403,"75-84",0.42522,77119,32793,607230,853299,11.1,0.0671,1.0903
06059001403,06,059,001403,"85 and older",1,44327,44327,246070,246070,5.6,0.0468,1.4419
06059001404,06,059,001404,"Under 1",0.00199,100000,199,99821,7884647,78.8,0.002,1.4109
06059001404,06,059,001404,"1-4",0.000689,99801,69,399067,7784826,78,0.0002,1.4047
06059001404,06,059,001404,"5-14",0.000859,99732,86,996894,7385760,74.1,0.0002,1.4056
06059001404,06,059,001404,"15-24",0.003725,99647,371,994610,6388865,64.1,0.0027,1.4068
06059001404,06,059,001404,"25-34",0.00627,99275,622,989642,5394255,54.3,0.0045,1.4029
06059001404,06,059,001404,"35-44",0.008441,98653,833,982366,4404614,44.6,0.005,1.3937
06059001404,06,059,001404,"45-54",0.021322,97820,2086,967774,3422248,35,0.0079,1.391
06059001404,06,059,001404,"55-64",0.160214,95735,15338,880655,2454474,25.6,0.0389,1.3997
06059001404,06,059,001404,"65-74",0.1,80397,8040,763767,1573819,19.6,0.0395,1.2182
06059001404,06,059,001404,"75-84",0.183575,72357,13283,657154,810052,11.2,0.0606,1.1524
06059001404,06,059,001404,"85 and older",1,59074,59074,152897,152897,2.6,0.1932,1.2944
06059001501,06,059,001501,"Under 1",0.012159,100000,1216,98906,8268408,82.7,0.0066,1.6919
