"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","Age Group","nq(x)","l(x)","nd(x)","nL(x)","T(x)","e(x)","se(nq(x))","se(e(x))"
56001962700,56,001,962700,"Under 1",0.004236,100000,424,99619,8036868,80.4,0.0015,1.5624
56001962700,56,001,962700,"1-4",0.000689,99576,69,398168,7937249,79.7,0.0002,1.5645
56001962700,56,001,962700,"5-14",0.000932,99508,93,994614,7539080,75.8,0.0002,1.5655
56001962700,56,001,962700,"15-24",0.007036,99415,699,990653,6544466,65.8,0.0011,1.5669
56001962700,56,001,962700,"25-34",0.009453,98716,933,982490,5553813,56.3,0.0015,1.5767
56001962700,56,001,962700,"35-44",0.013089,97782,1280,971425,4571324,46.7,0.002,1.5897
56001962700,56,001,962700,"45-54",0.029263,96503,2824,950905,3599899,37.3,0.0035,1.6084
56001962700,56,001,962700,"55-64",0.061223,93679,5735,908109,2648993,28.3,0.0081,1.6526
56001962700,56,001,962700,"65-74",0.14354,87943,12623,816316,1740884,19.8,0.0189,1.7473
56001962700,56,001,962700,"75-84",0.350541,75320,26403,621186,924568,12.3,0.072,2.0043
56001962700,56,001,962700,"85 and older",1,48917,48917,303382,303382,6.2,0.0734,2.8251
56001962800,56,001,962800,"Under 1",0.007254,100000,725,99347,8201933,82,0.0053,2.8089
56001962800,56,001,962800,"1-4",0.000714,99275,71,396957,8102586,81.6,0.0001,2.7953
56001962800,56,001,962800,"5-14",0.000918,99204,91,991583,7705629,77.7,0.0002,2.7973
56001962800,56,001,962800,"15-24",0.002372,99113,235,989952,6714046,67.7,0.0024,2.7998
56001962800,56,001,962800,"25-34",0.015873,98878,1569,980929,5724094,57.9,0.0067,2.8024
56001962800,56,001,962800,"35-44",0.020072,97308,1953,963316,4743165,48.7,0.0094,2.8241
56001962800,56,001,962800,"45-54",0.035026,95355,3340,936850,3779849,39.6,0.0131,2.8499
56001962800,56,001,962800,"55-64",0.045501,92015,4187,899217,2842999,30.9,0.0164,2.9131
56001962800,56,001,962800,"65-74",0.108192,87828,9502,830772,1943782,22.1,0.0347,3.0161
56001962800,56,001,962800,"75-84",0.258519,78326,20249,682016,1113011,14.2,0.0821,3.2984
56001962800,56,001,962800,"85 and older",1,58077,58077,430994,430994,7.4,0.0768,4.2303
56001962900,56,001,962900,"Under 1",0.003847,100000,385,99654,8106342,81.1,0.0006,2.1551
56001962900,56,001,962900,"1-4",0.000508,99615,51,398360,8006688,80.4,0.0001,2.1628
56001962900,56,001,962900,"5-14",0.000687,99565,68,995304,7608329,76.4,0.0001,2.1639
56001962900,56,001,962900,"15-24",0.00537,99496,534,992290,6613025,66.5,0.0008,2.1653
56001962900,56,001,962900,"25-34",0.00747,98962,739,985922,5620735,56.8,0.0009,2.1765
56001962900,56,001,962900,"35-44",0.010462,98223,1028,977088,4634813,47.2,0.0016,2.1924
56001962900,56,001,962900,"45-54",0.025066,97195,2436,959768,3657725,37.6,0.0047,2.2145
56001962900,56,001,962900,"55-64",0.058107,94759,5506,920056,2697957,28.5,0.0094,2.2657
56001962900,56,001,962900,"65-74",0.138545,89253,12366,830698,1777900,19.9,0.0339,2.3927
56001962900,56,001,962900,"75-84",0.348209,76887,26773,635007,947202,12.3,0.1635,2.6925
56001962900,56,001,962900,"85 and older",1,50114,50114,312195,312195,6.2,0.0779,3.0223
56001963000,56,001,963000,"Under 1",0.006153,100000,615,99446,7683601,76.8,0.0016,1.7985
56001963000,56,001,963000,"1-4",0.000734,99385,73,397393,7584155,76.3,0.0003,1.8055
56001963000,56,001,963000,"5-14",0.000876,99312,87,992683,7186762,72.4,0.0004,1.8067
56001963000,56,001,963000,"15-24",0.007706,99225,765,988425,6194079,62.4,0.001,1.8081
56001963000,56,001,963000,"25-34",0.010872,98460,1070,979249,5205654,52.9,0.0012,1.8213
56001963000,56,001,963000,"35-44",0.021034,97390,2048,963654,4226405,43.4,0.0055,1.8403
56001963000,56,001,963000,"45-54",0.053878,95341,5137,927728,3262751,34.2,0.012,1.8671
56001963000,56,001,963000,"55-64",0.10286,90204,9278,855652,2335023,25.9,0.0212,1.934
56001963000,56,001,963000,"65-74",0.199636,80926,16156,728481,1479371,18.3,0.0585,2.0845
