"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
10001040201,10,001,040201,78.4,1.9507,3
10001040202,10,001,040202,78.3,1.0956,3
10001040203,10,001,040203,76,1.3157,3
10001040502,10,001,040502,77.8,2.7755,3
10001040700,10,001,040700,81.2,1.4765,3
10001040900,10,001,040900,78,1.7124,3
10001041000,10,001,041000,75.5,1.736,3
10001041200,10,001,041200,78.8,1.7219,3
10001041300,10,001,041300,72.5,0.9708,2
10001041400,10,001,041400,77,1.601,3
10001041500,10,001,041500,79.7,1.8939,3
10001041600,10,001,041600,75,2.3778,3
10001041701,10,001,041701,76.4,0.9982,3
10001041702,10,001,041702,77.9,1.2419,3
10001041801,10,001,041801,81.1,1.9054,1
10001041802,10,001,041802,77.1,1.3245,2
10001041900,10,001,041900,75.6,1.5184,1
10001042000,10,001,042000,72.2,2.1974,3
10001042100,10,001,042100,74.9,1.2415,3
10001042201,10,001,042201,76.8,2.0484,3
10001042202,10,001,042202,77.6,1.2244,1
10001042500,10,001,042500,75.4,2.0349,3
10001042800,10,001,042800,74.7,0.9714,1
10001042900,10,001,042900,76.8,1.3869,3
10001043000,10,001,043000,75.2,1.9643,3
10001043100,10,001,043100,77.8,2.5857,3
10001043202,10,001,043202,74.5,1.494,3
10001043300,10,001,043300,76.2,0.7984,2
10001043400,10,001,043400,78.8,1.3616,3
10003000200,10,003,000200,77.6,1.8693,3
10003000300,10,003,000300,71.7,1.9592,3
10003000400,10,003,000400,75.8,2.1979,3
10003000500,10,003,000500,73.6,3.645,3
10003000601,10,003,000601,77.8,2.8915,3
10003000602,10,003,000602,71.9,2.062,3
10003000900,10,003,000900,68.2,2.085,3
10003001100,10,003,001100,77.8,1.4593,3
10003001200,10,003,001200,80.5,1.1171,2
10003001300,10,003,001300,84.1,1.6144,3
10003001500,10,003,001500,73.6,1.8924,3
10003001600,10,003,001600,71.7,2.7153,3
10003001902,10,003,001902,76.8,2.0925,2
10003002100,10,003,002100,74.2,1.415,2
10003002200,10,003,002200,74.4,2.647,3
10003002300,10,003,002300,71.5,1.8951,3
10003002400,10,003,002400,72.9,1.4916,3
10003002500,10,003,002500,71.9,3.5747,3
10003002600,10,003,002600,70.9,1.4398,3
10003002700,10,003,002700,75.9,3.4783,2
10003002800,10,003,002800,73,3.8662,3
10003002900,10,003,002900,71.2,1.7428,1
10003003002,10,003,003002,74.1,3.6729,3
10003010101,10,003,010101,77.8,2.5547,3
10003010104,10,003,010104,77.4,3.2435,3
10003010200,10,003,010200,76.9,2.1367,3
10003010300,10,003,010300,75.8,2.0392,3
10003010400,10,003,010400,79.1,1.659,3
10003010502,10,003,010502,79.1,1.4373,3
10003010702,10,003,010702,81.6,2.9308,3
10003010800,10,003,010800,80,1.0349,3
10003010900,10,003,010900,82.7,1.5633,3
10003011000,10,003,011000,79.5,2.7242,3
10003011100,10,003,011100,83.3,1.911,3
10003011201,10,003,011201,80,2.1021,3
10003011202,10,003,011202,83.9,2.7489,3
10003011203,10,003,011203,78.5,1.6742,3
10003011205,10,003,011205,82.8,2.0287,3
10003011206,10,003,011206,83,1.439,3
10003011300,10,003,011300,79.5,1.5134,3
10003011400,10,003,011400,79.4,1.3078,3
10003011500,10,003,011500,79.8,1.1615,3
10003011600,10,003,011600,80.5,0.7942,2
10003011700,10,003,011700,84.6,1.4511,3
10003011800,10,003,011800,82.2,1.1379,3
10003011900,10,003,011900,86.1,2.3967,3
10003012000,10,003,012000,77.1,1.3289,3
10003012100,10,003,012100,79.3,1.5467,3
10003012200,10,003,012200,76.5,1.0564,3
10003012300,10,003,012300,77.4,2.2833,3
10003012400,10,003,012400,75.7,1.4283,3
10003012500,10,003,012500,74.2,1.3876,3
10003012600,10,003,012600,75,1.6179,3
10003012700,10,003,012700,77.1,1.2259,3
10003012900,10,003,012900,74.5,1.6036,3
10003013000,10,003,013000,77,0.9158,2
10003013100,10,003,013100,73.7,1.5265,3
10003013200,10,003,013200,76.8,1.689,3
10003013300,10,003,013300,79.6,1.7956,3
10003013400,10,003,013400,76.4,3.4016,3
10003013501,10,003,013501,77.5,3.4508,3
10003013503,10,003,013503,81.4,1.5713,3
10003013505,10,003,013505,81.4,2.1887,3
10003013506,10,003,013506,84.4,3.5379,3
10003013604,10,003,013604,81.4,1.5828,3
10003013607,10,003,013607,82.3,2.2183,3
10003013608,10,003,013608,79.6,1.8691,3
10003013610,10,003,013610,83.3,1.1659,3
10003013611,10,003,013611,76.5,1.6675,3
10003013612,10,003,013612,82.7,2.3231,3
10003013613,10,003,013613,82.7,1.9015,3
10003013614,10,003,013614,72.8,1.5547,3
10003013615,10,003,013615,75.9,1.4743,3
10003013700,10,003,013700,78,1.7965,3
10003013800,10,003,013800,76.5,2.0132,3
10003013901,10,003,013901,77.1,1.8941,3
10003013903,10,003,013903,78.2,1.8574,2
10003013904,10,003,013904,79.3,1.4757,1
10003014000,10,003,014000,75.4,1.5721,3
10003014100,10,003,014100,74.7,1.2136,3
10003014200,10,003,014200,80.7,2.0115,3
10003014300,10,003,014300,83.4,1.5745,3
10003014402,10,003,014402,81.8,1.9845,3
10003014403,10,003,014403,83.1,1.9654,3
10003014404,10,003,014404,80.3,1.7917,3
10003014702,10,003,014702,82.8,3.2683,3
10003014703,10,003,014703,77.2,1.3579,3
10003014705,10,003,014705,76,1.3256,3
10003014706,10,003,014706,76.8,1.911,2
