"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","Age Group","nq(x)","l(x)","nd(x)","nL(x)","T(x)","e(x)","se(nq(x))","se(e(x))"
15001020100,15,001,020100,"Under 1",0.004581,100000,458,99588,7972819,79.7,0.001,0.7744
15001020100,15,001,020100,"1-4",0.00083,99542,83,398002,7873231,79.1,0.0002,0.7737
15001020100,15,001,020100,"5-14",0.001097,99459,109,994046,7475229,75.2,0.0002,0.7742
15001020100,15,001,020100,"15-24",0.007364,99350,732,989843,6481183,65.2,0.0013,0.775
15001020100,15,001,020100,"25-34",0.009721,98618,959,981391,5491340,55.7,0.0011,0.7764
15001020100,15,001,020100,"35-44",0.015725,97660,1536,968919,4509949,46.2,0.0018,0.7818
15001020100,15,001,020100,"45-54",0.035279,96124,3391,944285,3541030,36.8,0.004,0.7906
15001020100,15,001,020100,"55-64",0.070107,92733,6501,894823,2596746,28,0.0066,0.8082
15001020100,15,001,020100,"65-74",0.151983,86232,13106,796788,1701923,19.7,0.014,0.8513
15001020100,15,001,020100,"75-84",0.357989,73126,26178,600368,905135,12.4,0.0331,0.9621
15001020100,15,001,020100,"85 and older",1,46948,46948,304768,304768,6.5,0.0327,1.3768
15001020202,15,001,020202,"Under 1",0.004655,100000,465,99581,8372606,83.7,0.0014,2.4872
15001020202,15,001,020202,"1-4",0.001021,99535,102,397935,8273025,83.1,0.0003,2.4962
15001020202,15,001,020202,"5-14",0.011919,99433,1185,988403,7875091,79.2,0.012,2.4986
15001020202,15,001,020202,"15-24",0.007559,98248,743,978764,6886688,70.1,0.0076,2.3584
15001020202,15,001,020202,"25-34",0.016313,97505,1591,967098,5907924,60.6,0.01,2.3223
15001020202,15,001,020202,"35-44",0.018285,95914,1754,950376,4940826,51.5,0.0028,2.2904
15001020202,15,001,020202,"45-54",0.022396,94161,2109,931063,3990450,42.4,0.0116,2.3292
15001020202,15,001,020202,"55-64",0.049261,92052,4535,897845,3059388,33.2,0.0173,2.3392
15001020202,15,001,020202,"65-74",0.1311,87517,11473,817805,2161542,24.7,0.0328,2.4003
15001020202,15,001,020202,"75-84",0.355987,76044,27071,625085,1343737,17.7,0.0716,2.6266
15001020202,15,001,020202,"85 and older",1,48973,48973,718653,718653,14.7,0.016,3.4428
15001020300,15,001,020300,"Under 1",0.005216,100000,522,99531,7531557,75.3,0.0011,1.5606
15001020300,15,001,020300,"1-4",0.004434,99478,441,397031,7432026,74.7,0.0046,1.5667
15001020300,15,001,020300,"5-14",0.000893,99037,88,989931,7034995,71,0.0002,1.5379
15001020300,15,001,020300,"15-24",0.010565,98949,1045,984262,6045064,61.1,0.0055,1.5392
15001020300,15,001,020300,"25-34",0.017631,97903,1726,970405,5060802,51.7,0.0085,1.5235
15001020300,15,001,020300,"35-44",0.008639,96177,831,957620,4090397,42.5,0.0063,1.495
15001020300,15,001,020300,"45-54",0.070644,95347,6736,919787,3132777,32.9,0.0157,1.4885
15001020300,15,001,020300,"55-64",0.135207,88611,11981,826205,2212991,25,0.0263,1.519
15001020300,15,001,020300,"65-74",0.229358,76630,17576,678422,1386786,18.1,0.0413,1.6098
15001020300,15,001,020300,"75-84",0.567485,59054,33512,422982,708363,12,0.0872,1.8799
15001020300,15,001,020300,"85 and older",1,25542,25542,285382,285382,11.2,0.023,2.8739
15001020400,15,001,020400,"Under 1",0.005947,100000,595,99465,7761756,77.6,0.0042,1.8614
15001020400,15,001,020400,"1-4",0.000936,99405,93,397435,7662292,77.1,0.0003,1.8434
15001020400,15,001,020400,"5-14",0.002285,99312,227,991988,7264856,73.2,0.0023,1.8451
15001020400,15,001,020400,"15-24",0.011312,99085,1121,985249,6272868,63.3,0.0059,1.8425
15001020400,15,001,020400,"25-34",0.005525,97965,541,976939,5287619,54,0.004,1.8301
15001020400,15,001,020400,"35-44",0.020823,97423,2029,964090,4310680,44.2,0.0112,1.8297
15001020400,15,001,020400,"45-54",0.075858,95395,7236,917765,3346590,35.1,0.0198,1.8119
15001020400,15,001,020400,"55-64",0.126354,88158,11139,825887,2428825,27.6,0.0294,1.8323
15001020400,15,001,020400,"65-74",0.152308,77019,11731,711538,1602938,20.8,0.0341,1.9086
15001020400,15,001,020400,"75-84",0.40744,65288,26601,519879,891400,13.7,0.0891,2.1225
15001020400,15,001,020400,"85 and older",1,38687,38687,371521,371521,9.6,0.0307,2.8305
15001020500,15,001,020500,"Under 1",0.004678,100000,468,99579,8097827,81,0.0028,2.9655
15001020500,15,001,020500,"1-4",0.002739,99532,273,397584,7998248,80.4,0.0029,2.9706
