"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","Age Group","nq(x)","l(x)","nd(x)","nL(x)","T(x)","e(x)","se(nq(x))","se(e(x))"
38001965600,38,001,965600,"Under 1",0.006587,100000,659,99407,7930135,79.3,0.0066,1.5105
38001965600,38,001,965600,"1-4",0.000969,99341,96,397173,7830727,78.8,0.0002,1.4256
38001965600,38,001,965600,"5-14",0.007194,99245,714,988880,7433555,74.9,0.0072,1.4269
38001965600,38,001,965600,"15-24",0.00965,98531,951,980556,6444675,65.4,0.001,1.3434
38001965600,38,001,965600,"25-34",0.015911,97580,1553,968039,5464119,56,0.0113,1.355
38001965600,38,001,965600,"35-44",0.019108,96028,1835,951101,4496080,46.8,0.0111,1.2416
38001965600,38,001,965600,"45-54",0.028874,94193,2720,928328,3544979,37.6,0.0118,1.171
38001965600,38,001,965600,"55-64",0.074824,91473,6844,880508,2616651,28.6,0.0185,1.1347
38001965600,38,001,965600,"65-74",0.135983,84629,11508,788745,1736143,20.5,0.0281,1.1158
38001965600,38,001,965600,"75-84",0.284322,73121,20790,627256,947398,13,0.0473,1.1517
38001965600,38,001,965600,"85 and older",1,52331,52331,320141,320141,6.1,0.0382,1.4314
38003967900,38,003,967900,"Under 1",0.005734,100000,573,99484,8067061,80.7,0.0145,2.1495
38003967900,38,003,967900,"1-4",0.000893,99427,89,397529,7967577,80.1,0.0002,1.8122
38003967900,38,003,967900,"5-14",0.001102,99338,109,992831,7570048,76.2,0.0002,1.8138
38003967900,38,003,967900,"15-24",0.008258,99228,819,988187,6577217,66.3,0.0084,1.8157
38003967900,38,003,967900,"25-34",0.013699,98409,1348,977350,5589030,56.8,0.0139,1.7548
38003967900,38,003,967900,"35-44",0.016695,97061,1620,962507,4611681,47.5,0.0119,1.617
38003967900,38,003,967900,"45-54",0.03231,95441,3084,938987,3649173,38.2,0.0163,1.5593
38003967900,38,003,967900,"55-64",0.0359,92357,3316,906991,2710187,29.3,0.0121,1.5042
38003967900,38,003,967900,"65-74",0.088638,89041,7892,850950,1803196,20.3,0.0269,1.5276
38003967900,38,003,967900,"75-84",0.367647,81149,29834,662318,952246,11.7,0.08,1.6017
38003967900,38,003,967900,"85 and older",1,51315,51315,289928,289928,5.7,0.0672,2.1445
38003968000,38,003,968000,"Under 1",0.005826,100000,583,99476,8271096,82.7,0.0011,2.3606
38003968000,38,003,968000,"1-4",0.005876,99417,584,396501,8171621,82.2,0.0059,2.3727
38003968000,38,003,968000,"5-14",0.001231,98833,122,987724,7775119,78.7,0.0002,2.3378
38003968000,38,003,968000,"15-24",0.013441,98712,1327,980482,6787395,68.8,0.0096,2.3406
38003968000,38,003,968000,"25-34",0.006238,97385,608,970811,5806913,59.6,0.0063,2.2885
38003968000,38,003,968000,"35-44",0.020651,96777,1998,957781,4836102,50,0.0104,2.2765
38003968000,38,003,968000,"45-54",0.015337,94779,1454,940520,3878321,40.9,0.0069,2.2728
38003968000,38,003,968000,"55-64",0.06284,93325,5865,903929,2937801,31.5,0.0162,2.2941
38003968000,38,003,968000,"65-74",0.159236,87461,13927,804972,2033872,23.3,0.0335,2.3986
38003968000,38,003,968000,"75-84",0.255864,73534,18815,641264,1228900,16.7,0.0569,2.7185
38003968000,38,003,968000,"85 and older",1,54719,54719,587636,587636,10.7,0.0299,3.449
38003968200,38,003,968200,"Under 1",0.00754,100000,754,99321,7599671,76,0.0013,1.0728
38003968200,38,003,968200,"1-4",0.001134,99246,113,396759,7500349,75.6,0.0004,1.0761
38003968200,38,003,968200,"5-14",0.001193,99134,118,990744,7103590,71.7,0.0003,1.077
38003968200,38,003,968200,"15-24",0.009443,99015,935,985478,6112846,61.7,0.001,1.0782
38003968200,38,003,968200,"25-34",0.014468,98080,1419,973708,5127369,52.3,0.0017,1.087
38003968200,38,003,968200,"35-44",0.023922,96661,2312,955051,4153661,43,0.0054,1.0997
38003968200,38,003,968200,"45-54",0.052584,94349,4961,918683,3198609,33.9,0.0059,1.1058
38003968200,38,003,968200,"55-64",0.104512,89388,9342,847167,2279926,25.5,0.0126,1.1516
38003968200,38,003,968200,"65-74",0.207519,80046,16611,717402,1432759,17.9,0.0337,1.2453
38003968200,38,003,968200,"75-84",0.439749,63435,27895,494870,715357,11.3,0.0604,1.4106
38003968200,38,003,968200,"85 and older",1,35539,35539,220487,220487,6.2,0.0574,2.2087
38003968300,38,003,968300,"Under 1",0.003742,100000,374,99663,7642689,76.4,0.0038,1.2011
