"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
04001942600,04,001,942600,75.1,1.2106,2
04001942700,04,001,942700,75.1,0.5337,2
04001944000,04,001,944000,75.1,1.0865,2
04001944100,04,001,944100,75.1,0.7036,2
04001944201,04,001,944201,76.7,1.3305,2
04001944202,04,001,944202,75.1,1.3073,2
04001944300,04,001,944300,75.1,0.5738,2
04001944901,04,001,944901,75.1,0.9249,2
04001944902,04,001,944902,75.1,0.7587,2
04001945001,04,001,945001,75.1,1.2913,2
04001945002,04,001,945002,75.1,0.7743,2
04001945100,04,001,945100,75.5,1.3663,2
04001970200,04,001,970200,76.1,1.187,2
04001970300,04,001,970300,76.7,1.3501,2
04001970501,04,001,970501,76.1,1.1426,3
04001970502,04,001,970502,79.8,1.8931,2
04003000100,04,003,000100,89,3.9289,3
04003000201,04,003,000201,76.4,1.3967,3
04003000202,04,003,000202,76.5,1.2947,3
04003000203,04,003,000203,75.9,2.693,3
04003000301,04,003,000301,73.4,1.6654,3
04003000302,04,003,000302,85.3,3.2528,3
04003000303,04,003,000303,79.9,2.1706,3
04003000400,04,003,000400,79.1,2.3963,3
04003000500,04,003,000500,84.5,1.8486,3
04003000600,04,003,000600,77.8,1.9364,2
04003000700,04,003,000700,73.9,1.299,3
04003000800,04,003,000800,74,1.4792,3
04003000901,04,003,000901,71.5,2.0216,3
04003000902,04,003,000902,73.4,1.7846,3
04003001100,04,003,001100,75.9,1.5211,3
04003001200,04,003,001200,79.8,2.2557,3
04003001300,04,003,001300,76,1.2629,3
04003001501,04,003,001501,72.1,1.8529,3
04003001502,04,003,001502,75.8,2.0841,3
04003001601,04,003,001601,77.1,1.6275,3
04003001602,04,003,001602,74.6,1.5576,3
04003001702,04,003,001702,81.3,3.7094,3
04003001703,04,003,001703,77.1,1.2832,3
04003001800,04,003,001800,84.8,2.0156,3
04003001900,04,003,001900,81.3,1.2588,2
04003002001,04,003,002001,76.1,1.3716,1
04003002002,04,003,002002,82.4,2.5816,1
04003002100,04,003,002100,83.7,2.6781,3
04005000100,04,005,000100,85.4,3.0641,3
04005000200,04,005,000200,76.8,1.0966,3
04005000300,04,005,000300,77.1,1.5073,2
04005000400,04,005,000400,76.6,1.2242,3
04005000500,04,005,000500,77,1.9563,3
04005000600,04,005,000600,83,2.413,3
04005000700,04,005,000700,80.6,1.538,2
04005000800,04,005,000800,78.1,2.2622,2
04005001101,04,005,001101,83.8,3.2726,3
04005001102,04,005,001102,78.2,1.528,2
04005001200,04,005,001200,78.8,2.316,3
04005001302,04,005,001302,75,1.9082,1
04005001500,04,005,001500,85.1,2.8452,3
04005001600,04,005,001600,85.9,2.8254,3
04005001700,04,005,001700,77.9,1.4026,3
04005002000,04,005,002000,78.2,1.3244,2
04005002100,04,005,002100,79.8,1.6651,3
04005002200,04,005,002200,81.8,1.876,2
04005002300,04,005,002300,78.8,1.9453,2
04005942201,04,005,942201,75.1,0.6887,2
04005942202,04,005,942202,75.1,0.7068,2
04005944900,04,005,944900,76.7,1.9543,2
04005945000,04,005,945000,75.1,0.7168,2
04005945100,04,005,945100,75.5,0.6008,2
04005945200,04,005,945200,77.7,1.5272,2
04007000100,04,007,000100,79.5,2.9798,3
04007000200,04,007,000200,76.5,2.8541,3
04007000301,04,007,000301,76.1,1.4942,1
04007000302,04,007,000302,76.9,2.0741,3
04007000400,04,007,000400,79,1.7209,3
04007000500,04,007,000500,74.7,1.7789,1
04007000600,04,007,000600,78.2,1.2012,2
04007000800,04,007,000800,81.8,2.5879,3
04007000900,04,007,000900,84.7,3.1252,3
04007001000,04,007,001000,79.6,1.8588,3
04007001100,04,007,001100,75,1.2375,3
04007001200,04,007,001200,80.8,0.966,2
04007001300,04,007,001300,77.8,1.1354,2
04009940500,04,009,940500,75.5,1.3414,2
04009961100,04,009,961100,78.9,0.9888,3
04009961201,04,009,961201,79.1,1.7163,3
04009961202,04,009,961202,79.6,1.7364,3
04009961300,04,009,961300,75.7,1.8034,3
04009961400,04,009,961400,76.9,1.5032,1
04009961500,04,009,961500,80,2.5149,3
04009961600,04,009,961600,78.6,2.0419,2
04009961700,04,009,961700,80,1.6572,3
04011960100,04,011,960100,85.8,3.6508,3
04011960300,04,011,960300,79.6,2.5304,1
04012020100,04,012,020100,78.9,1.3106,2
04012020201,04,012,020201,74.5,2.5433,3
04012020501,04,012,020501,76.1,1.4644,2
04012020502,04,012,020502,77.6,1.4527,2
04012020602,04,012,020602,79.1,2.0822,2
04012940200,04,012,940200,69,1.4617,1
04012940300,04,012,940300,81.9,1.9734,3
04013010101,04,013,010101,90.8,2.8886,3
04013010102,04,013,010102,80.6,3.1537,3
04013030401,04,013,030401,89.3,3.9441,3
04013030402,04,013,030402,85.2,3.712,3
04013040502,04,013,040502,78.8,1.6313,3
04013040515,04,013,040515,82.4,1.6997,3
04013040516,04,013,040516,79.9,1.6237,3
04013040517,04,013,040517,77.1,1.6831,3
04013040518,04,013,040518,82.2,2.383,3
04013040519,04,013,040519,81.5,2.3446,2
04013040523,04,013,040523,80.2,2.2426,2
04013040527,04,013,040527,83.3,1.9154,3
04013040530,04,013,040530,79.8,2.5242,3
04013040531,04,013,040531,83.6,1.6471,3
04013050603,04,013,050603,78.9,1.5974,2
04013050604,04,013,050604,74.5,2.0981,3
04013050605,04,013,050605,80.5,2.0851,2
04013050606,04,013,050606,77.7,1.8903,3
04013050607,04,013,050607,77.8,2.4232,2
04013050608,04,013,050608,78.1,3.1353,1
04013050609,04,013,050609,77.3,1.9094,2
04013050610,04,013,050610,81.2,2.8535,1
04013050611,04,013,050611,80.3,2.6193,1
04013050701,04,013,050701,79.5,2.8186,3
04013050702,04,013,050702,74,1.2632,3
04013060801,04,013,060801,79.3,1.466,3
04013060802,04,013,060802,77.9,1.8635,3
04013060901,04,013,060901,73.9,2.1058,3
04013060902,04,013,060902,75.9,1.5185,2
04013060903,04,013,060903,75.9,1.9363,2
04013060904,04,013,060904,76.4,3.2773,3
04013061009,04,013,061009,84.8,2.443,3
04013061010,04,013,061010,81.5,0.9846,2
04013061011,04,013,061011,75.9,2.0514,3
04013061012,04,013,061012,82.3,2.5069,3
04013061013,04,013,061013,79.5,3.0479,1
04013061015,04,013,061015,79.9,1.6006,2
04013061019,04,013,061019,79.6,1.1959,2
04013061022,04,013,061022,76.7,1.534,1
04013061023,04,013,061023,82.8,3.645,3
04013061025,04,013,061025,77.4,1.6937,1
04013061026,04,013,061026,76.9,1.0763,3
04013061027,04,013,061027,77,1.8211,2
04013061028,04,013,061028,79.4,3.335,2
04013061029,04,013,061029,75.4,1.3136,3
04013061030,04,013,061030,78.4,1.5376,3
04013061031,04,013,061031,78.1,1.5403,3
04013061033,04,013,061033,77.2,1.6252,3
04013061035,04,013,061035,79.3,1.298,3
04013061036,04,013,061036,80.9,1.8056,2
04013061037,04,013,061037,79.3,2.1544,3
04013061038,04,013,061038,76.6,1.5142,1
04013061039,04,013,061039,81.3,1.85,3
04013061040,04,013,061040,75.6,1.9683,3
04013061042,04,013,061042,79.2,1.1763,2
04013061044,04,013,061044,79.4,2.0587,3
04013061045,04,013,061045,82.2,1.7912,3
04013061046,04,013,061046,75,1.6651,3
04013061047,04,013,061047,79.5,1.4227,3
04013061200,04,013,061200,72.4,1.3754,3
04013061300,04,013,061300,79.9,3.0361,3
04013061402,04,013,061402,73.8,1.4729,1
04013071509,04,013,071509,81.2,2.2116,3
04013071510,04,013,071510,83.5,2.163,3
04013071511,04,013,071511,80.3,3.4502,3
04013071512,04,013,071512,80.2,1.9939,2
04013071513,04,013,071513,79.1,1.7304,3
04013071514,04,013,071514,80.6,1.8336,3
04013071515,04,013,071515,83.1,2.0716,3
04013071516,04,013,071516,75.3,1.9139,3
04013071517,04,013,071517,80.6,2.8693,3
04013071600,04,013,071600,73.3,1.1678,3
04013071701,04,013,071701,74.2,1.4485,3
04013071801,04,013,071801,72.7,2.0833,3
04013071903,04,013,071903,79.9,2.0123,3
04013071906,04,013,071906,77,1.6141,3
04013071909,04,013,071909,79.8,1.6874,1
04013071910,04,013,071910,79.4,1.916,3
04013071911,04,013,071911,76.1,1.9719,3
04013071912,04,013,071912,72.7,1.4102,3
04013071913,04,013,071913,76.9,1.7573,3
04013071914,04,013,071914,75.8,2.0753,3
04013071915,04,013,071915,73.8,1.5255,3
04013082007,04,013,082007,75.9,2.0944,2
04013082008,04,013,082008,75.9,1.5026,2
04013082009,04,013,082009,75.9,1.8531,2
04013082017,04,013,082017,79.9,3.4862,2
04013082018,04,013,082018,78.3,2.2868,3
04013082019,04,013,082019,79.6,1.7438,3
04013082020,04,013,082020,82.9,3.8102,3
04013082021,04,013,082021,74.4,2.9589,3
04013082022,04,013,082022,80.9,3.5959,3
04013082023,04,013,082023,75.8,1.7708,3
04013082024,04,013,082024,79.8,2.7914,3
04013082026,04,013,082026,77.5,2.4322,3
04013082028,04,013,082028,75.9,2.7837,2
04013082204,04,013,082204,77.3,3.4301,2
04013082205,04,013,082205,78.5,3.4461,2
04013082207,04,013,082207,78.9,3.4533,3
04013082208,04,013,082208,76.1,2.6042,3
04013082209,04,013,082209,76.3,2.4472,2
04013082210,04,013,082210,75.4,2.5739,3
04013083000,04,013,083000,77.7,2.1028,1
04013092305,04,013,092305,76.4,1.3479,3
04013092306,04,013,092306,80.6,3.2174,3
04013092307,04,013,092307,77.6,1.4636,3
04013092308,04,013,092308,78.4,3.5102,3
04013092309,04,013,092309,75.9,1.2832,3
04013092312,04,013,092312,75.9,1.4767,3
04013092401,04,013,092401,77.7,1.7976,3
04013092402,04,013,092402,78.5,2.8383,2
04013092500,04,013,092500,77.6,2.0311,1
04013092600,04,013,092600,72.1,2.5691,3
04013092705,04,013,092705,78.2,2.5576,2
04013092708,04,013,092708,77.9,3.0709,3
04013092709,04,013,092709,83.2,2.8089,3
04013092710,04,013,092710,79.1,2.1631,3
04013092711,04,013,092711,78.5,2.7176,3
04013092712,04,013,092712,77.2,1.3725,3
04013092713,04,013,092713,76.4,1.6724,3
04013092715,04,013,092715,76.6,2.9116,3
04013092716,04,013,092716,77.4,2.4712,2
04013092717,04,013,092717,77.7,2.3834,3
04013092718,04,013,092718,75.9,2.9063,2
04013092719,04,013,092719,78.2,1.7467,2
04013092720,04,013,092720,78.7,2.0687,3
04013092721,04,013,092721,78.5,1.9879,1
04013092724,04,013,092724,78.2,1.4612,3
04013092801,04,013,092801,75.1,2.6379,3
04013092802,04,013,092802,71.5,1.3259,3
04013092900,04,013,092900,75.5,3.1788,3
04013093001,04,013,093001,72.8,1.5295,1
04013093002,04,013,093002,78.3,2.6803,3
04013093101,04,013,093101,77.1,1.0925,2
04013093104,04,013,093104,75.6,1.2259,2
04013093105,04,013,093105,73.6,2.0403,3
04013093106,04,013,093106,75.3,1.7227,3
04013093200,04,013,093200,75.8,1.6941,2
04013103205,04,013,103205,79.7,1.2577,3
04013103206,04,013,103206,83.1,2.5329,3
04013103207,04,013,103207,79.1,1.4197,3
04013103208,04,013,103208,82.2,1.5835,3
04013103209,04,013,103209,80.5,1.2451,3
04013103210,04,013,103210,79.1,1.5268,3
04013103211,04,013,103211,78.6,1.2942,3
04013103212,04,013,103212,79.2,0.9941,3
04013103214,04,013,103214,78.2,2.1303,3
04013103215,04,013,103215,79.8,1.7867,3
04013103216,04,013,103216,80,2.1878,3
04013103217,04,013,103217,81,1.4172,3
04013103219,04,013,103219,81.3,2.0097,3
04013103220,04,013,103220,81.4,1.5734,2
04013103302,04,013,103302,77.4,1.7913,2
04013103303,04,013,103303,76.8,1.5005,3
04013103304,04,013,103304,74.8,3.0429,3
04013103305,04,013,103305,75.8,3.0565,3
04013103306,04,013,103306,70.8,1.8138,3
04013103400,04,013,103400,77.7,1.326,3
04013103501,04,013,103501,81,3.2947,3
04013103502,04,013,103502,79.6,1.9408,3
04013103604,04,013,103604,78,3.0186,3
04013103605,04,013,103605,80.4,1.3906,3
04013103606,04,013,103606,79.1,1.7393,3
