"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
50001960100,50,001,960100,90.8,3.5911,3
50001960200,50,001,960200,84.7,2.5774,3
50001960300,50,001,960300,78.8,1.6637,3
50001960400,50,001,960400,82.9,1.0335,3
50001960500,50,001,960500,78.9,1.2055,3
50001960600,50,001,960600,80.2,1.2427,3
50001960700,50,001,960700,83,1.5577,3
50001960800,50,001,960800,78.8,1.3814,3
50001960900,50,001,960900,83,1.4061,3
50001961000,50,001,961000,79.3,2.6377,3
50003970200,50,003,970200,88.1,3.4564,3
50003970300,50,003,970300,79.3,1.0013,2
50003970400,50,003,970400,86.5,1.945,3
50003970500,50,003,970500,81.5,0.9106,2
50003970600,50,003,970600,82.9,1.8168,3
50003970700,50,003,970700,84.9,2.1987,3
50003970800,50,003,970800,89,3.5108,3
50003970900,50,003,970900,73.5,1.805,3
50003971000,50,003,971000,84.6,1.6468,3
50003971100,50,003,971100,78.3,1.0066,3
50003971200,50,003,971200,75.1,1.4384,3
50003971300,50,003,971300,81.9,2.6688,3
50005957000,50,005,957000,84.5,1.4929,3
50005957100,50,005,957100,82,1.9712,3
50005957200,50,005,957200,79.5,1.4511,3
50005957300,50,005,957300,79.3,2.0264,3
50005957400,50,005,957400,79.8,1.515,3
50005957500,50,005,957500,79.1,1.3418,3
50005957600,50,005,957600,82.8,2.1146,3
50005957700,50,005,957700,80.7,2.0403,3
50005957800,50,005,957800,81.3,1.7101,3
50005957900,50,005,957900,86.8,3.2887,3
50007000100,50,007,000100,79.5,1.3296,3
50007000200,50,007,000200,79.7,1.056,3
50007000300,50,007,000300,78.3,1.9379,2
50007000400,50,007,000400,76.4,1.6677,2
50007000600,50,007,000600,83.8,2.5171,3
50007000800,50,007,000800,81.5,1.927,3
50007000900,50,007,000900,80.8,2.8184,3
50007001000,50,007,001000,78,2.4208,3
50007001100,50,007,001100,80.3,2.2959,3
50007002102,50,007,002102,80.6,2.5967,3
50007002200,50,007,002200,79.7,1.8308,3
50007002301,50,007,002301,80.3,2.8092,3
50007002302,50,007,002302,79.8,1.638,1
50007002400,50,007,002400,77.1,1.8138,3
50007002500,50,007,002500,75.2,1.4335,3
50007002601,50,007,002601,80.5,1.1706,3
50007002602,50,007,002602,80.4,1.3331,3
50007002701,50,007,002701,80.1,2.2619,1
50007002702,50,007,002702,82.7,1.5236,3
50007002800,50,007,002800,82.5,1.6031,3
50007002900,50,007,002900,86.6,2.2852,3
50007003000,50,007,003000,79.6,1.1402,3
50007003100,50,007,003100,83.7,1.6193,3
50007003301,50,007,003301,85.1,3.5793,3
50007003304,50,007,003304,83.1,1.4746,3
50007003400,50,007,003400,82.9,0.9569,3
50007003501,50,007,003501,83.7,2.1108,3
50007003502,50,007,003502,83,3.0547,3
50007003503,50,007,003503,82.4,1.7072,2
50007003600,50,007,003600,83.9,2.6711,3
50007004002,50,007,004002,83.7,1.8869,3
50009950100,50,009,950100,78.2,0.578,2
50009950200,50,009,950200,75.1,2.4777,3
50009950500,50,009,950500,81.5,1.9951,3
50011010100,50,011,010100,77.1,0.8354,2
50011010200,50,011,010200,82.2,1.616,3
50011010300,50,011,010300,77.2,0.9828,3
50011010400,50,011,010400,80,0.8665,2
50011010500,50,011,010500,79.5,1.3221,3
50011010600,50,011,010600,79.9,1.1672,3
50011010700,50,011,010700,72.8,1.4653,3
50011010800,50,011,010800,78.3,1.7738,3
50011010900,50,011,010900,78.7,1.5781,3
50011011000,50,011,011000,84.2,2.5381,3
50013020100,50,013,020100,80,1.3667,3
50013020200,50,013,020200,79.4,1.2373,3
50015953000,50,015,953000,78.3,1.1496,3
50015953100,50,015,953100,81.6,1.7493,3
50015953200,50,015,953200,80.4,2.4237,3
50015953300,50,015,953300,79.3,1.568,3
50015953400,50,015,953400,82.4,2.0918,3
50015953500,50,015,953500,78,0.9134,3
50015953600,50,015,953600,84.5,1.881,3
50017959000,50,017,959000,85.8,3.1021,3
50017959101,50,017,959101,82.6,2.635,3
50017959102,50,017,959102,80.5,1.4715,3
50017959200,50,017,959200,78.9,1.7727,3
50017959300,50,017,959300,81.9,1.253,3
50017959400,50,017,959400,80,1.4582,3
50017959500,50,017,959500,82.3,1.4878,3
50017959600,50,017,959600,82.4,1.1607,2
50017959700,50,017,959700,87.7,3.0143,3
50017959800,50,017,959800,80.6,2.3335,3
50019951100,50,019,951100,85.6,2.5083,3
50019951200,50,019,951200,78.5,1.4652,3
50019951300,50,019,951300,78.2,1.0645,2
50019951400,50,019,951400,77.3,2.6858,3
50019951500,50,019,951500,71.8,1.639,3
50019951600,50,019,951600,88,2.5503,3
50019951700,50,019,951700,84.9,1.6672,3
50019951800,50,019,951800,76.8,1.1917,3
50019951900,50,019,951900,83,2.9211,3
50019952000,50,019,952000,80.1,1.327,3
50021962100,50,021,962100,81.5,1.1085,2
50021962200,50,021,962200,77.9,1.2006,3
50021962300,50,021,962300,82.6,2.0622,3
50021962400,50,021,962400,80.3,2.116,3
50021962500,50,021,962500,78.7,1.7457,3
50021962600,50,021,962600,79.3,2.0638,3
50021962700,50,021,962700,84.8,1.838,3
50021962800,50,021,962800,83.5,1.7575,3
50021963000,50,021,963000,79,1.8637,3
50021963100,50,021,963100,70.8,3.6569,3
