"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","Age Group","nq(x)","l(x)","nd(x)","nL(x)","T(x)","e(x)","se(nq(x))","se(e(x))"
02013000100,02,013,000100,"Under 1",0.005527,100000,553,99503,8693518,86.9,0.0008,1.5971
02013000100,02,013,000100,"1-4",0.001063,99447,106,397578,8594015,86.4,0.0002,1.6045
02013000100,02,013,000100,"5-14",0.001319,99342,131,992761,8196438,82.5,0.0002,1.6061
02013000100,02,013,000100,"15-24",0.003857,99211,383,990193,7203677,72.6,0.0039,1.6082
02013000100,02,013,000100,"25-34",0.003467,98828,343,986566,6213484,62.9,0.0035,1.5928
02013000100,02,013,000100,"35-44",0.019502,98485,1921,975250,5226918,53.1,0.0017,1.5855
02013000100,02,013,000100,"45-54",0.006165,96565,595,962670,4251669,44,0.0036,1.6148
02013000100,02,013,000100,"55-64",0.010399,95969,998,954703,3288999,34.3,0.006,1.6186
02013000100,02,013,000100,"65-74",0.024155,94971,2294,938244,2334296,24.6,0.0174,1.6257
02013000100,02,013,000100,"75-84",0.086957,92677,8059,886479,1396052,15.1,0.0602,1.6272
02013000100,02,013,000100,"85 and older",1,84618,84618,509573,509573,6,0.0449,1.6272
02016000100,02,016,000100,"Under 1",0.005753,100000,575,99482,7597924,76,0.0012,2.9207
02016000100,02,016,000100,"1-4",0.001257,99425,125,397449,7498441,75.4,0.0002,2.9363
02016000100,02,016,000100,"5-14",0.001613,99300,160,992197,7100992,71.5,0.0003,2.9399
02016000100,02,016,000100,"15-24",0.009614,99140,953,986630,6108796,61.6,0.0016,2.9446
02016000100,02,016,000100,"25-34",0.015653,98186,1537,974180,5122165,52.2,0.0022,2.9718
02016000100,02,016,000100,"35-44",0.024998,96650,2416,954415,4147985,42.9,0.0028,3.0172
02016000100,02,016,000100,"45-54",0.054739,94234,5158,916544,3193570,33.9,0.0052,3.0925
02016000100,02,016,000100,"55-64",0.104998,89075,9353,843989,2277026,25.6,0.0104,3.2672
02016000100,02,016,000100,"65-74",0.207195,79723,16518,714635,1433037,18,0.0252,3.6408
02016000100,02,016,000100,"75-84",0.437371,63204,27644,493825,718402,11.4,0.1419,4.5628
02016000100,02,016,000100,"85 and older",1,35561,35561,224577,224577,6.3,0.1903,7.5913
02016000200,02,016,000200,"Under 1",0.004708,100000,471,99576,7949013,79.5,0.0006,1.8198
02016000200,02,016,000200,"1-4",0.000913,99529,91,397935,7849437,78.9,0.0002,1.8278
02016000200,02,016,000200,"5-14",0.001101,99438,109,993836,7451501,74.9,0.0002,1.8295
02016000200,02,016,000200,"15-24",0.007985,99329,793,989323,6457666,65,0.0007,1.8315
02016000200,02,016,000200,"25-34",0.010985,98536,1082,979945,5468343,55.5,0.001,1.8458
02016000200,02,016,000200,"35-44",0.013228,97453,1289,968087,4488398,46.1,0.001,1.8656
02016000200,02,016,000200,"45-54",0.030371,96164,2921,947039,3520311,36.6,0.0019,1.8902
02016000200,02,016,000200,"55-64",0.068774,93244,6413,900372,2573272,27.6,0.0055,1.9483
02016000200,02,016,000200,"65-74",0.159976,86831,13891,798853,1672901,19.3,0.0314,2.0873
02016000200,02,016,000200,"75-84",0.388863,72940,28364,587581,874047,12,0.1086,2.4026
02016000200,02,016,000200,"85 and older",1,44576,44576,286466,286466,6.4,0.0815,3.3667
02020000101,02,020,000101,"Under 1",0.00446,100000,446,99599,8131192,81.3,0.0012,1.5145
02020000101,02,020,000101,"1-4",0.00231,99554,230,397756,8031594,80.7,0.0024,1.5179
02020000101,02,020,000101,"5-14",0.001024,99324,102,992731,7633838,76.9,0.0002,1.51
02020000101,02,020,000101,"15-24",0.002412,99222,239,991026,6641106,66.9,0.0024,1.5115
02020000101,02,020,000101,"25-34",0.001802,98983,178,988937,5650080,57.1,0.0018,1.5075
02020000101,02,020,000101,"35-44",0.00869,98805,859,983753,4661143,47.2,0.004,1.5073
02020000101,02,020,000101,"45-54",0.027594,97946,2703,965946,3677390,37.5,0.0075,1.5109
02020000101,02,020,000101,"55-64",0.043849,95243,4176,931551,2711444,28.5,0.0112,1.5321
02020000101,02,020,000101,"65-74",0.094808,91067,8634,867500,1779892,19.5,0.0264,1.5764
02020000101,02,020,000101,"75-84",0.27027,82433,22279,712935,912392,11.1,0.084,1.6772
02020000101,02,020,000101,"85 and older",1,60154,60154,199458,199458,3.3,0.1901,2.0896
02020000102,02,020,000102,"Under 1",0.004642,100000,464,99582,7759007,77.6,0.0035,1.2356
02020000102,02,020,000102,"1-4",0.00073,99536,73,397998,7659425,77,0.0002,1.2102
