"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
46003973600,46,003,973600,83.5,1.7582,3
46005956600,46,005,956600,78.4,1.7222,2
46005956700,46,005,956700,80.9,2.1712,3
46005956800,46,005,956800,78.8,3.0363,3
46005956900,46,005,956900,72.1,1.4385,3
46005957000,46,005,957000,78.5,1.059,3
46005957100,46,005,957100,83.9,2.4057,3
46007941000,46,007,941000,82.8,2.1501,3
46007941200,46,007,941200,69.7,1.9795,1
46009967600,46,009,967600,79.2,1.2745,3
46009967700,46,009,967700,88.3,2.7081,3
46011958600,46,011,958600,80.2,1.2564,3
46011958700,46,011,958700,86.3,2.4225,3
46011958802,46,011,958802,75.7,1.5384,3
46011958803,46,011,958803,80.5,1.1978,2
46011958900,46,011,958900,76.9,1.2506,3
46011959000,46,011,959000,80.5,1.2652,2
46013951300,46,013,951300,75.9,0.9109,3
46013951400,46,013,951400,85.1,2.0999,3
46013951500,46,013,951500,76.7,2.3436,3
46013951600,46,013,951600,79.3,1.0996,3
46013951700,46,013,951700,77.6,1.1415,2
46013951800,46,013,951800,78.9,1.1594,3
46013951900,46,013,951900,80.4,1.6483,3
46013952000,46,013,952000,84,1.9358,3
46015973100,46,015,973100,81.7,1.6805,3
46015973200,46,015,973200,76.1,1.4419,3
46017940200,46,017,940200,74.8,1.0952,2
46019967600,46,019,967600,85.9,3.0172,3
46019967700,46,019,967700,77.9,1.1146,1
46021964100,46,021,964100,81.6,1.964,3
46023940200,46,023,940200,81.5,2.2668,3
46023940300,46,023,940300,77.6,0.9703,2
46023970100,46,023,970100,81.7,1.6806,3
46025955800,46,025,955800,80.9,1.1049,3
46027965700,46,027,965700,78.3,1.5052,3
46027965800,46,027,965800,80.3,1.8747,3
46027965900,46,027,965900,78,1.5847,3
46029954100,46,029,954100,87.6,3.0329,3
46029954301,46,029,954301,80.1,1.3262,3
46029954302,46,029,954302,84.1,2.2724,3
46029954400,46,029,954400,74.1,1.0402,3
46029954501,46,029,954501,85.1,3.5887,3
46029954502,46,029,954502,85.7,2.909,1
46029954600,46,029,954600,80.6,1.712,3
46031941000,46,031,941000,83.1,3.2721,1
46031941100,46,031,941100,73.9,3.2404,3
46033965100,46,033,965100,81.9,1.595,3
46033965200,46,033,965200,78.4,1.3535,3
46035962600,46,035,962600,86.3,2.9974,3
46035962700,46,035,962700,81,1.5833,1
46035962800,46,035,962800,76.8,0.9828,3
46035962900,46,035,962900,79.4,0.8468,2
46037952700,46,037,952700,76.4,0.7568,2
46037952800,46,037,952800,82,2.1393,3
