"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
05001480100,05,001,480100,77.8,2.475,3
05001480200,05,001,480200,78,2.3109,3
05001480300,05,001,480300,75.6,1.3709,2
05001480400,05,001,480400,73.1,1.7467,1
05001480500,05,001,480500,76,1.3899,3
05001480600,05,001,480600,72.1,1.4916,3
05001480700,05,001,480700,70.2,1.9145,3
05001480800,05,001,480800,75,2.5913,3
05003960100,05,003,960100,79.4,2.3461,3
05003960200,05,003,960200,75.1,1.3388,2
05003960300,05,003,960300,79.6,1.798,3
05003960400,05,003,960400,74.4,0.9126,2
05003960600,05,003,960600,72.5,1.2797,3
05003960700,05,003,960700,76.4,1.5388,3
05005950100,05,005,950100,75.6,1.2315,1
05005950200,05,005,950200,75.1,1.674,3
05005950300,05,005,950300,73.6,1.8257,3
05005950400,05,005,950400,74.7,1.7453,3
05005950500,05,005,950500,76.8,1.7399,3
05005950700,05,005,950700,77.3,1.9175,3
05005950800,05,005,950800,74.5,0.7246,2
05005950900,05,005,950900,74.5,1.0003,3
05007020101,05,007,020101,76.7,1.2927,3
05007020102,05,007,020102,76.8,1.7127,1
05007020201,05,007,020201,76.7,1.3152,3
05007020203,05,007,020203,77.8,1.5464,3
05007020205,05,007,020205,77,1.5373,3
05007020206,05,007,020206,75.4,1.8493,3
05007020301,05,007,020301,73.8,1.4139,3
05007020302,05,007,020302,78.9,1.1303,2
05007020304,05,007,020304,77.5,1.7491,3
05007020305,05,007,020305,79.4,1.9365,3
05007020401,05,007,020401,77.7,1.0449,3
05007020402,05,007,020402,75.1,1.3003,3
05007020404,05,007,020404,80.1,2.0912,3
05007020405,05,007,020405,83.3,2.707,3
05007020501,05,007,020501,78.6,1.6854,3
05007020503,05,007,020503,74.4,1.5692,3
05007020504,05,007,020504,74.6,2.3032,3
05007020604,05,007,020604,77.2,1.4067,3
05007020605,05,007,020605,76.3,1.9677,3
05007020606,05,007,020606,81.2,1.8226,3
05007020701,05,007,020701,79.1,1.2468,1
05007020703,05,007,020703,86.1,2.2889,3
05007020704,05,007,020704,80.5,1.4711,2
05007020801,05,007,020801,85.3,2.6771,3
05007020803,05,007,020803,81.7,2.0781,3
05007020805,05,007,020805,82.2,1.9141,3
05007020806,05,007,020806,79.7,1.7302,3
05007020902,05,007,020902,76.6,1.5297,3
05007021001,05,007,021001,76,1.4277,3
05007021002,05,007,021002,81.9,2.2557,3
05007021101,05,007,021101,73.4,2.0874,3
05007021102,05,007,021102,75.4,2.0914,3
05007021201,05,007,021201,78.5,1.5444,2
05007021202,05,007,021202,75.1,1.5021,3
05007021301,05,007,021301,75.9,2.5439,1
05007021304,05,007,021304,75.4,2.5966,3
05007021305,05,007,021305,78,1.3239,3
05007021306,05,007,021306,84.4,3.1383,3
05007021308,05,007,021308,76.7,1.6728,3
05007021310,05,007,021310,77.7,1.4582,3
05007021311,05,007,021311,78.2,1.5185,3
05007021404,05,007,021404,74,1.111,3
05007021405,05,007,021405,78.2,2.5167,3
05007021406,05,007,021406,76.8,1.4625,3
05007021407,05,007,021407,80.8,1.7249,3
05007021408,05,007,021408,77.2,1.6867,3
05007021409,05,007,021409,79.3,2.055,3
05009790100,05,009,790100,79.7,1.2111,3
05009790200,05,009,790200,78.7,1.3675,3
05009790300,05,009,790300,77.3,1.0486,2
05009790400,05,009,790400,75.6,2.0128,3
05009790501,05,009,790501,74.8,1.3253,3
05009790502,05,009,790502,72.9,1.5338,1
05009790600,05,009,790600,76.4,1.6877,1
05011950100,05,011,950100,74.5,1.7967,3
05011950200,05,011,950200,72.7,2.482,3
05011950300,05,011,950300,74.9,1.8511,3
05011950400,05,011,950400,71.2,1.7682,3
05011950500,05,011,950500,73.3,0.8593,2
05013480100,05,013,480100,74,1.0381,2
05013480200,05,013,480200,75.2,1.6075,3
05015950100,05,015,950100,74.8,1.8314,3
05015950200,05,015,950200,78.4,1.5112,3
05015950300,05,015,950300,74.9,1.1681,3
05015950400,05,015,950400,80.7,2.3113,1
05015950500,05,015,950500,76,1.1176,1
