"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","Age Group","nq(x)","l(x)","nd(x)","nL(x)","T(x)","e(x)","se(nq(x))","se(e(x))"
21001970100,21,001,970100,"Under 1",0.006779,100000,678,99390,7461941,74.6,0.0069,1.8617
21001970100,21,001,970100,"1-4",0.001796,99322,178,396932,7362551,74.1,0.0004,1.8009
21001970100,21,001,970100,"5-14",0.001666,99144,165,990611,6965619,70.3,0.0003,1.8039
21001970100,21,001,970100,"15-24",0.021209,98979,2099,979289,5975008,60.4,0.0155,1.8068
21001970100,21,001,970100,"25-34",0.023613,96879,2288,957355,4995719,51.6,0.017,1.6145
21001970100,21,001,970100,"35-44",0.031465,94592,2976,931035,4038365,42.7,0.0051,1.431
21001970100,21,001,970100,"45-54",0.044223,91615,4052,895896,3107329,33.9,0.0162,1.463
21001970100,21,001,970100,"55-64",0.068545,87564,6002,845628,2211434,25.3,0.0238,1.4422
21001970100,21,001,970100,"65-74",0.187032,81562,15255,739344,1365806,16.7,0.0507,1.4457
21001970100,21,001,970100,"75-84",0.379363,66307,25154,537298,626462,9.4,0.0863,1.5331
21001970100,21,001,970100,"85 and older",1,41153,41153,89164,89164,2.2,0.4815,2.2601
21001970200,21,001,970200,"Under 1",0.017162,100000,1716,98455,7995082,80,0.0125,3.3055
21001970200,21,001,970200,"1-4",0.00134,98284,132,392872,7896627,80.3,0.0005,3.2004
21001970200,21,001,970200,"5-14",0.001476,98152,145,980798,7503754,76.5,0.0003,3.2045
21001970200,21,001,970200,"15-24",0.00847,98007,830,975923,6522957,66.6,0.0016,3.2092
21001970200,21,001,970200,"25-34",0.013255,97177,1288,965332,5547034,57.1,0.0023,3.235
21001970200,21,001,970200,"35-44",0.007837,95889,751,955135,4581701,47.8,0.0079,3.2761
21001970200,21,001,970200,"45-54",0.031706,95138,3016,936295,3626567,38.1,0.0145,3.2841
21001970200,21,001,970200,"55-64",0.048397,92121,4458,898921,2690271,29.2,0.0177,3.3528
21001970200,21,001,970200,"65-74",0.183793,87663,16112,796070,1791350,20.4,0.0439,3.4915
21001970200,21,001,970200,"75-84",0.353303,71551,25279,589115,995280,13.9,0.0822,4.1551
21001970200,21,001,970200,"85 and older",1,46272,46272,406165,406165,8.8,0.0802,6.1819
21001970300,21,001,970300,"Under 1",0.006879,100000,688,99381,7658334,76.6,0.0033,1.4549
21001970300,21,001,970300,"1-4",0.001741,99312,173,396903,7558953,76.1,0.0004,1.443
21001970300,21,001,970300,"5-14",0.001719,99139,170,990540,7162050,72.2,0.0003,1.4451
21001970300,21,001,970300,"15-24",0.004995,98969,494,987216,6171510,62.4,0.0051,1.4475
21001970300,21,001,970300,"25-34",0.01087,98474,1070,979392,5184294,52.6,0.0064,1.4246
21001970300,21,001,970300,"35-44",0.041899,97404,4081,953635,4204902,43.2,0.0149,1.4059
21001970300,21,001,970300,"45-54",0.033864,93323,3160,917427,3251268,34.8,0.0113,1.3297
21001970300,21,001,970300,"55-64",0.076305,90163,6880,867227,2333840,25.9,0.0188,1.3284
21001970300,21,001,970300,"65-74",0.171233,83283,14261,761523,1466614,17.6,0.0397,1.3627
21001970300,21,001,970300,"75-84",0.404949,69022,27950,550468,705090,10.2,0.0999,1.4741
21001970300,21,001,970300,"85 and older",1,41072,41072,154622,154622,3.8,0.1406,1.9933
21001970401,21,001,970401,"Under 1",0.009271,100000,927,99166,7559876,75.6,0.0048,1.1834
