"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
12001000200,12,001,000200,77.6,2.6099,2
12001000301,12,001,000301,74.5,1.7472,3
12001000302,12,001,000302,75.3,1.5721,2
12001000400,12,001,000400,73,1.3569,3
12001000500,12,001,000500,78.1,1.5449,2
12001000600,12,001,000600,73.5,1.3149,3
12001000700,12,001,000700,74.1,1.521,3
12001000806,12,001,000806,78.1,3.0202,2
12001000809,12,001,000809,78.7,1.3417,2
12001001100,12,001,001100,82.3,1.1722,3
12001001201,12,001,001201,78.8,2.2617,3
12001001202,12,001,001202,81.3,1.9176,3
12001001203,12,001,001203,77.2,1.8691,3
12001001400,12,001,001400,77.7,2.0361,3
12001001517,12,001,001517,69.6,3.5139,3
12001001604,12,001,001604,79.7,1.8776,3
12001001702,12,001,001702,81.9,1.9103,3
12001001801,12,001,001801,80.3,1.6943,3
12001001802,12,001,001802,74,1.4853,2
12001001803,12,001,001803,78.6,1.3351,3
12001001805,12,001,001805,81.1,3.2387,3
12001001806,12,001,001806,79,1.2143,3
12001001811,12,001,001811,83.8,2.0249,3
12001001813,12,001,001813,78.6,1.2055,3
12001001814,12,001,001814,80.6,1.9675,3
12001001902,12,001,001902,72.6,2.1211,3
12001001907,12,001,001907,76.9,2.0052,3
12001001908,12,001,001908,73.3,1.8746,3
12001002000,12,001,002000,76.9,1.6977,3
12001002101,12,001,002101,78.8,2.2624,3
12001002102,12,001,002102,70.3,3.6177,3
12001002201,12,001,002201,78.8,1.4656,1
12001002204,12,001,002204,81.6,1.2415,1
12001002205,12,001,002205,85.6,2.3014,3
12001002207,12,001,002207,81,1.932,3
12001002208,12,001,002208,81.5,1.6618,3
12001002209,12,001,002209,79.9,1.4886,3
12001002210,12,001,002210,78.2,1.6928,3
12001002218,12,001,002218,75.1,2.9714,2
12001002219,12,001,002219,76.2,1.708,3
12001002220,12,001,002220,76.5,1.5813,3
12001110800,12,001,110800,83.1,1.9734,3
12003040101,12,003,040101,74.4,1.3134,3
12003040102,12,003,040102,78.5,1.6964,3
12003040201,12,003,040201,75.2,1.0037,3
12003040202,12,003,040202,75.7,1.0004,2
12005000201,12,005,000201,76.5,1.7475,2
12005000202,12,005,000202,76.9,2.1372,3
12005000300,12,005,000300,73.8,1.2764,3
12005000400,12,005,000400,75.8,0.9781,3
12005000500,12,005,000500,78.2,1.7435,2
12005000600,12,005,000600,80.1,3.2382,3
12005000803,12,005,000803,72.9,1.5328,3
12005000804,12,005,000804,75.6,2.0383,3
12005000805,12,005,000805,75.3,2.0103,3
12005000806,12,005,000806,79.8,2.3686,3
12005000900,12,005,000900,76.3,1.5175,3
12005001000,12,005,001000,71.7,2.4373,3
12005001100,12,005,001100,71.6,1.8035,3
12005001200,12,005,001200,75.3,1.573,3
12005001301,12,005,001301,80.8,1.45,3
12005001302,12,005,001302,75.6,1.4118,3
12005001402,12,005,001402,78.2,0.7933,3
12005001403,12,005,001403,73.2,1.578,3
12005001404,12,005,001404,81.7,1.8566,3
12005001501,12,005,001501,80.8,2.2709,3
12005001502,12,005,001502,75.4,2.2134,3
12005001600,12,005,001600,74.8,2.2696,1
12005001700,12,005,001700,68.6,1.654,3
12005001800,12,005,001800,72.8,2.0717,3
12005002000,12,005,002000,68.6,3.961,3
12005002200,12,005,002200,73.8,1.0706,2
12005002300,12,005,002300,78.8,1.7515,3
12005002500,12,005,002500,75.9,1.597,3
12005002601,12,005,002601,77.3,1.7525,3
12005002603,12,005,002603,74.1,3.7551,3
12005002604,12,005,002604,77,1.0919,2
12005002606,12,005,002606,75.7,1.9871,3
12005002607,12,005,002607,72.7,3.3192,3
12005002608,12,005,002608,80.4,1.7099,2
12005002701,12,005,002701,78.5,2.6294,3
12005002702,12,005,002702,71.9,1.8974,3
12005002703,12,005,002703,81.1,3.8884,3
12005002704,12,005,002704,75.5,1.8689,3
12005002705,12,005,002705,74.2,3.508,3
12007000100,12,007,000100,75,1.7301,3
12007000200,12,007,000200,73.8,1.3418,3
12007000300,12,007,000300,75.1,1.3528,3
12007000400,12,007,000400,80.9,2.9289,3
12009060101,12,009,060101,74,1.7989,3
12009060102,12,009,060102,74.5,2.1314,1
12009060200,12,009,060200,79.4,1.4449,3
12009060300,12,009,060300,75.1,1.8202,3
12009060400,12,009,060400,72,1.485,3
12009060500,12,009,060500,77.2,1.4052,3
12009060600,12,009,060600,74.4,1.3139,3
12009060700,12,009,060700,65.8,2.3242,3
12009061001,12,009,061001,79.1,1.543,3
12009061002,12,009,061002,74.3,0.9516,2
12009061100,12,009,061100,80.6,1.3609,3
12009061201,12,009,061201,79.9,1.6889,3
12009061202,12,009,061202,78.7,1.388,3
12009062103,12,009,062103,76.2,1.3497,3
12009062104,12,009,062104,78.4,2.4715,3
12009062106,12,009,062106,75.8,1.7948,3
12009062107,12,009,062107,76,0.9312,2
12009062108,12,009,062108,72.9,1.3503,1
12009062109,12,009,062109,76.9,2.0048,3
12009062301,12,009,062301,67.6,1.5117,3
12009062302,12,009,062302,72.5,1.0774,2
12009062400,12,009,062400,73.1,1.1337,3
12009062500,12,009,062500,72.8,1.7436,3
12009062600,12,009,062600,68.7,2.0105,3
12009062800,12,009,062800,79.3,1.0607,3
12009062900,12,009,062900,75,1.5033,2
12009063000,12,009,063000,76.9,1.7735,3
12009063102,12,009,063102,84.1,1.7188,1
12009063104,12,009,063104,79,1.4438,3
12009063105,12,009,063105,79,2.5007,3
12009063106,12,009,063106,79.4,1.1966,3
12009063107,12,009,063107,82.8,0.9661,3
12009064102,12,009,064102,80.8,1.9213,2
12009064123,12,009,064123,82.1,2.0326,3
12009064124,12,009,064124,75,1.3264,3
12009064125,12,009,064125,80.9,1.9266,3
12009064126,12,009,064126,82.9,3.1138,3
12009064127,12,009,064127,80.6,1.3562,3
12009064128,12,009,064128,81.1,0.8607,1
12009064201,12,009,064201,74.2,2.2211,3
12009064202,12,009,064202,73.1,1.4331,3
12009064301,12,009,064301,75.9,1.5189,3
12009064302,12,009,064302,76.6,1.7964,3
