"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","Age Group","nq(x)","l(x)","nd(x)","nL(x)","T(x)","e(x)","se(nq(x))","se(e(x))"
12001000200,12,001,000200,"Under 1",0.007296,100000,730,99343,7756694,77.6,0.0028,2.6099
12001000200,12,001,000200,"1-4",0.000957,99270,95,396891,7657350,77.1,0.0004,2.6198
12001000200,12,001,000200,"5-14",0.00104,99175,103,991238,7260459,73.2,0.0005,2.6221
12001000200,12,001,000200,"15-24",0.008068,99072,799,986726,6269221,63.3,0.0008,2.6245
12001000200,12,001,000200,"25-34",0.010091,98273,992,977771,5282495,53.8,0.002,2.6455
12001000200,12,001,000200,"35-44",0.01724,97281,1677,964427,4304723,44.3,0.0038,2.6707
12001000200,12,001,000200,"45-54",0.045356,95604,4336,934361,3340296,34.9,0.0144,2.7133
12001000200,12,001,000200,"55-64",0.092809,91268,8470,870328,2405935,26.4,0.0263,2.8028
12001000200,12,001,000200,"65-74",0.166307,82798,13770,759126,1535607,18.5,0.0882,3.0132
12001000200,12,001,000200,"75-84",0.384357,69028,26531,557621,776481,11.2,0.1213,3.1791
12001000200,12,001,000200,"85 and older",1,42496,42496,218861,218861,5.2,0.1795,4.7611
12001000301,12,001,000301,"Under 1",0.011721,100000,1172,98945,7453579,74.5,0.0087,1.7472
12001000301,12,001,000301,"1-4",0.005361,98828,530,394252,7354634,74.4,0.0055,1.6374
12001000301,12,001,000301,"5-14",0.001242,98298,122,982371,6960382,70.8,0.0003,1.5963
12001000301,12,001,000301,"15-24",0.003954,98176,388,979819,5978012,60.9,0.0028,1.5981
12001000301,12,001,000301,"25-34",0.008217,97788,804,973861,4998192,51.1,0.0043,1.5964
12001000301,12,001,000301,"35-44",0.007163,96984,695,966370,4024332,41.5,0.0072,1.5972
12001000301,12,001,000301,"45-54",0.081967,96290,7893,923433,3057962,31.8,0.0232,1.5863
12001000301,12,001,000301,"55-64",0.10167,88397,8987,839033,2134529,24.1,0.0243,1.5631
12001000301,12,001,000301,"65-74",0.179007,79410,14215,723022,1295496,16.3,0.0522,1.6417
12001000301,12,001,000301,"75-84",0.546282,65195,35615,473874,572474,8.8,0.1777,1.7972
12001000301,12,001,000301,"85 and older",1,29580,29580,98600,98600,3.3,0.202,2.2444
12001000302,12,001,000302,"Under 1",0.009176,100000,918,99174,7528108,75.3,0.0104,1.5721
12001000302,12,001,000302,"1-4",0.000996,99082,99,396132,7428934,75,0.0002,1.3715
12001000302,12,001,000302,"5-14",0.001237,98984,122,989225,7032802,71.1,0.0003,1.3728
12001000302,12,001,000302,"15-24",0.009629,98861,952,983853,6043576,61.1,0.002,1.3744
12001000302,12,001,000302,"25-34",0.012644,97909,1238,972904,5059723,51.7,0.0016,1.383
12001000302,12,001,000302,"35-44",0.024585,96671,2377,954831,4086819,42.3,0.0046,1.3986
12001000302,12,001,000302,"45-54",0.060673,94295,5721,914342,3131988,33.2,0.009,1.4225
12001000302,12,001,000302,"55-64",0.118516,88574,10497,833249,2217646,25,0.0175,1.4868
12001000302,12,001,000302,"65-74",0.21607,78076,16870,696412,1384397,17.7,0.0507,1.6248
12001000302,12,001,000302,"75-84",0.417298,61206,25541,484357,687985,11.2,0.116,1.7873
12001000302,12,001,000302,"85 and older",1,35665,35665,203628,203628,5.7,0.0676,2.2047
12001000400,12,001,000400,"Under 1",0.014292,100000,1429,98714,7298099,73,0.0055,1.3569
12001000400,12,001,000400,"1-4",0.001098,98571,108,394067,7199386,73,0.0003,1.3143
12001000400,12,001,000400,"5-14",0.001347,98463,133,983963,6805319,69.1,0.0002,1.3157
12001000400,12,001,000400,"15-24",0.012658,98330,1245,977076,5821356,59.2,0.006,1.3173
12001000400,12,001,000400,"25-34",0.020492,97085,1989,960905,4844280,49.9,0.0072,1.2915
12001000400,12,001,000400,"35-44",0.035934,95096,3417,933872,3883375,40.8,0.0111,1.2745
12001000400,12,001,000400,"45-54",0.061979,91679,5682,888375,2949503,32.2,0.0135,1.251
12001000400,12,001,000400,"55-64",0.095455,85996,8209,818921,2061127,24,0.0203,1.2663
12001000400,12,001,000400,"65-74",0.236842,77788,18423,685760,1242206,16,0.0546,1.3183
12001000400,12,001,000400,"75-84",0.48893,59364,29025,448518,556446,9.4,0.1329,1.3875
12001000400,12,001,000400,"85 and older",1,30339,30339,107928,107928,3.6,0.1229,1.5547
12001000500,12,001,000500,"Under 1",0.006785,100000,679,99389,7809545,78.1,0.0124,1.5449
12001000500,12,001,000500,"1-4",0.000947,99321,94,397098,7710155,77.6,0.0003,1.2097
12001000500,12,001,000500,"5-14",0.001211,99227,120,991673,7313058,73.7,0.0004,1.2107
12001000500,12,001,000500,"15-24",0.00736,99107,729,987425,6321384,63.8,0.0013,1.2119
12001000500,12,001,000500,"25-34",0.010317,98378,1015,978704,5333959,54.2,0.0014,1.2184
12001000500,12,001,000500,"35-44",0.016798,97363,1636,965452,4355255,44.7,0.003,1.2291
12001000500,12,001,000500,"45-54",0.039979,95727,3827,938139,3389803,35.4,0.0059,1.244
12001000500,12,001,000500,"55-64",0.081295,91900,7471,881648,2451664,26.7,0.0123,1.2809
12001000500,12,001,000500,"65-74",0.160504,84429,13551,776537,1570016,18.6,0.0301,1.3581
12001000500,12,001,000500,"75-84",0.405709,70878,28756,565001,793480,11.2,0.1001,1.5098
12001000500,12,001,000500,"85 and older",1,42122,42122,228479,228479,5.4,0.0624,1.8353
12001000600,12,001,000600,"Under 1",0.01411,100000,1411,98730,7350704,73.5,0.007,1.3149
12001000600,12,001,000600,"1-4",0.002572,98589,254,393849,7251974,73.6,0.0026,1.2256
12001000600,12,001,000600,"5-14",0.001776,98335,175,982481,6858125,69.7,0.0003,1.2142
12001000600,12,001,000600,"15-24",0.004219,98161,414,979537,5875644,59.9,0.003,1.2162
12001000600,12,001,000600,"25-34",0.019666,97747,1922,967855,4896107,50.1,0.0084,1.2099
12001000600,12,001,000600,"35-44",0.02743,95824,2628,945102,3928252,41,0.0109,1.1703
12001000600,12,001,000600,"45-54",0.058575,93196,5459,904665,2983150,32,0.0154,1.1296
12001000600,12,001,000600,"55-64",0.150405,87737,13196,811390,2078485,23.7,0.029,1.1041
12001000600,12,001,000600,"65-74",0.197439,74541,14717,671823,1267095,17,0.0406,1.0604
