"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
56001962700,56,001,962700,80.4,1.5624,2
56001962800,56,001,962800,82,2.8089,3
56001962900,56,001,962900,81.1,2.1551,2
56001963000,56,001,963000,76.8,1.7985,2
56001963100,56,001,963100,81,1.2366,2
56001963600,56,001,963600,78,1.5202,3
56001963700,56,001,963700,86.6,3.4173,3
56001963900,56,001,963900,81.4,1.5827,2
56003962600,56,003,962600,81.5,2.5889,3
56003962700,56,003,962700,80.7,1.8019,3
56003962800,56,003,962800,81.2,0.9295,1
56005000300,56,005,000300,75.6,1.9742,3
56005000400,56,005,000400,78.7,3.0493,3
56005000500,56,005,000500,80.5,2.9582,2
56005000600,56,005,000600,75.7,1.2623,3
56005000700,56,005,000700,81.6,3.5586,1
56007967600,56,007,967600,78.5,2.1277,2
56007967700,56,007,967700,79.6,1.526,2
56007967800,56,007,967800,78.6,1.3499,3
56007968100,56,007,968100,78.2,1.078,2
56009956400,56,009,956400,79.4,1.4179,3
56009956500,56,009,956500,81.7,3.9729,3
56009956600,56,009,956600,79.9,1.6551,2
56009956700,56,009,956700,87,3.663,3
56011950200,56,011,950200,85.3,2.8471,3
56011950300,56,011,950300,88.9,2.8592,3
56013000100,56,013,000100,76.8,2.1757,1
56013000200,56,013,000200,81.3,1.4805,3
56013000300,56,013,000300,81.7,1.7307,1
56013000400,56,013,000400,79,1.2003,2
56013940100,56,013,940100,81.5,3.0969,1
56013940201,56,013,940201,78.2,0.9544,2
56013940202,56,013,940202,75.7,2.3166,3
56013940300,56,013,940300,74.5,1.1592,1
56013940400,56,013,940400,80.6,1.4996,3
56013940500,56,013,940500,79.7,2.0952,3
56015957700,56,015,957700,79,1.0333,2
56015957800,56,015,957800,74.6,1.3762,3
56015957900,56,015,957900,92.5,3.4684,3
56015958000,56,015,958000,78.7,1.4183,2
56017967800,56,017,967800,76.5,1.4123,3
56019955100,56,019,955100,84.6,3.2366,3
56019955200,56,019,955200,83.2,1.524,3
56021000200,56,021,000200,78.5,3.1393,3
56021000300,56,021,000300,76.4,1.8789,3
56021000402,56,021,000402,79,2.1881,3
56021000501,56,021,000501,86,3.7419,3
56021000600,56,021,000600,75.2,1.3233,3
56021000700,56,021,000700,81.1,3.9121,3
56021000800,56,021,000800,84.5,2.196,3
56021000900,56,021,000900,79.1,2.143,3
56021001000,56,021,001000,76.1,2.0654,3
56021001200,56,021,001200,85,2.5176,3
56021001300,56,021,001300,82.9,1.768,3
56021001401,56,021,001401,79.3,1.0124,3
56021001402,56,021,001402,81.1,1.7202,3
56021001501,56,021,001501,79.1,1.4511,3
56021001502,56,021,001502,82.2,3.0012,3
56021001902,56,021,001902,81.6,2.4706,3
56021002000,56,021,002000,80.4,1.3966,2
56023978000,56,023,978000,79,1.0626,2
56023978100,56,023,978100,82,1.1566,3
56023978200,56,023,978200,79,3.3682,2
56023978400,56,023,978400,82.2,2.0035,3
56025000200,56,025,000200,72.4,2.0219,3
56025000300,56,025,000300,80.7,1.9588,3
56025000400,56,025,000400,83.9,3.2846,3
56025000501,56,025,000501,81.1,1.9673,3
56025000502,56,025,000502,78.4,2.4766,3
56025000600,56,025,000600,80.6,1.7048,3
56025000700,56,025,000700,78.5,2.4992,3
56025000800,56,025,000800,82.7,2.5156,3
56025000901,56,025,000901,81.8,2.1991,3
56025000902,56,025,000902,79.9,1.6637,3
56025001000,56,025,001000,77.2,1.2481,3
56025001100,56,025,001100,81.8,3.7245,3
56025001200,56,025,001200,73.7,2.2779,3
56025001401,56,025,001401,77.9,2.0653,2
56025001602,56,025,001602,79.9,1.954,3
56025001700,56,025,001700,78.1,1.5432,3
56025001800,56,025,001800,83.4,2.8579,3
56027957200,56,027,957200,77.9,1.0001,2
56029965100,56,029,965100,82.5,1.8075,3
56029965200,56,029,965200,79.6,1.379,3
56029965300,56,029,965300,81.9,1.62,3
56029965400,56,029,965400,81.7,1.8053,3
56029965500,56,029,965500,82.7,1.9316,3
56031959100,56,031,959100,78.7,1.1269,2
56031959400,56,031,959400,79.2,1.6096,3
56033000100,56,033,000100,78.8,1.5066,3
56033000200,56,033,000200,81.3,2.6214,3
56033000300,56,033,000300,79.1,1.6509,3
56033000400,56,033,000400,77.5,1.4824,3
56033000500,56,033,000500,80.8,1.4145,2
56033000600,56,033,000600,80.8,1.3392,3
56035000101,56,035,000101,79.5,1.9016,2
56035000102,56,035,000102,84.4,2.1119,3
56037970500,56,037,970500,78.8,2.6205,3
56037970601,56,037,970601,80.2,2.5329,3
56037970700,56,037,970700,80.6,1.44,3
56037970902,56,037,970902,79.2,1.8786,2
56037970903,56,037,970903,78.3,2.9387,2
56037971000,56,037,971000,78.3,2.6295,3
56037971100,56,037,971100,78.1,1.3846,3
56037971200,56,037,971200,78.5,2.6131,3
56037971600,56,037,971600,80.6,3.4341,2
56039967600,56,039,967600,82.2,1.4713,2
56039967701,56,039,967701,77.1,1.5186,3
56039967702,56,039,967702,82.6,2.011,2
56039967800,56,039,967800,85.9,3.1318,3
56041975200,56,041,975200,79,1.3708,2
56041975300,56,041,975300,76.7,0.9141,1
56041975400,56,041,975400,77.4,0.9362,2
56043000200,56,043,000200,80.1,2.6916,3
56043000301,56,043,000301,79.9,2.8024,3
56043000302,56,043,000302,81.8,2.0776,3
56045951100,56,045,951100,79,1.0697,2
56045951300,56,045,951300,78.6,1.6093,3

