"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
49001100100,49,001,100100,78.3,1.6525,3
49001100200,49,001,100200,82.1,1.6526,3
49003960100,49,003,960100,81.5,1.6258,3
49003960200,49,003,960200,81.7,1.3045,3
49003960300,49,003,960300,81.6,1.9736,1
49003960400,49,003,960400,83,2.0777,1
49003960500,49,003,960500,77.7,1.3783,3
49003960601,49,003,960601,77.2,1.6796,3
49003960602,49,003,960602,77.4,1.9782,3
49003960701,49,003,960701,76,1.135,3
49003960702,49,003,960702,73.2,1.6937,3
49003960801,49,003,960801,81.2,1.4342,3
49003960802,49,003,960802,81,1.5202,3
49005000101,49,005,000101,83.9,1.4801,3
49005000102,49,005,000102,84.1,2.8686,3
49005000201,49,005,000201,80.5,2.033,3
49005000202,49,005,000202,82,1.9071,3
49005000300,49,005,000300,85.1,2.2463,3
49005000401,49,005,000401,79.1,1.7763,3
49005000402,49,005,000402,81.1,1.5069,3
49005000403,49,005,000403,80.7,1.093,3
49005000501,49,005,000501,77.6,1.4092,3
49005000502,49,005,000502,76.7,3.1422,2
49005000600,49,005,000600,77.7,1.8981,3
49005000701,49,005,000701,81.6,0.7912,2
49005000800,49,005,000800,79.8,1.669,2
49005000900,49,005,000900,77.2,2.365,3
49005001001,49,005,001001,79.4,3.7874,2
49005001002,49,005,001002,75.7,1.5822,1
49005001101,49,005,001101,85.1,1.5657,3
49005001102,49,005,001102,83.8,1.5662,3
49005001201,49,005,001201,83.8,1.7404,3
49005001300,49,005,001300,82.3,1.2135,3
49005001401,49,005,001401,78.3,1.5847,3
49005001402,49,005,001402,76.7,1.979,3
49005001500,49,005,001500,82.9,2.2796,3
49007000100,49,007,000100,76.3,1.4751,3
49007000200,49,007,000200,73,1.2711,3
49007000300,49,007,000300,71.3,1.3349,3
49007000500,49,007,000500,76.4,1.4702,3
49007000600,49,007,000600,81.1,1.9389,3
49011125102,49,011,125102,84.4,2.2101,3
49011125103,49,011,125103,78.5,2.0029,3
49011125104,49,011,125104,84.3,2.6603,3
49011125301,49,011,125301,75.2,1.1157,3
49011125304,49,011,125304,77.6,1.1966,3
49011125305,49,011,125305,78.9,1.4935,3
49011125401,49,011,125401,81.4,2.4334,1
49011125403,49,011,125403,80,1.6003,1
49011125405,49,011,125405,78.8,2.1304,2
49011125406,49,011,125406,79.1,1.5083,3
49011125501,49,011,125501,76.9,1.3149,1
49011125502,49,011,125502,79.1,2.0858,3
49011125503,49,011,125503,79.9,2.6544,3
49011125701,49,011,125701,76.3,1.9418,3
49011125702,49,011,125702,73.5,1.5052,3
49011125801,49,011,125801,74.7,1.124,3
49011125804,49,011,125804,80.3,1.5808,3
49011125805,49,011,125805,81.9,3.5279,3
49011125807,49,011,125807,75.9,2.2891,2
49011125808,49,011,125808,76.2,1.3196,3
49011125907,49,011,125907,76.5,1.298,3
49011125908,49,011,125908,82.2,2.3057,3
49011126001,49,011,126001,78,1.9444,3
49011126002,49,011,126002,81.1,2.2439,3
49011126101,49,011,126101,81.3,1.1692,3
49011126104,49,011,126104,78.7,1.5123,1
49011126105,49,011,126105,83.4,2.2628,3
49011126202,49,011,126202,82.6,1.9669,3
49011126203,49,011,126203,80.1,1.3083,3
49011126204,49,011,126204,85.2,2.7423,1
49011126303,49,011,126303,83.3,3.0319,3
49011126304,49,011,126304,81.7,1.7769,3
49011126305,49,011,126305,83.3,2.133,3
49011126306,49,011,126306,83.7,1.8225,3
49011126402,49,011,126402,83.8,2.2131,3
49011126404,49,011,126404,86.9,3.8699,3
49011126405,49,011,126405,83.2,2.3784,3
49011126406,49,011,126406,82,2.2352,3
49011126500,49,011,126500,77.6,1.2888,1
49011126600,49,011,126600,80.8,1.4801,3
49011126700,49,011,126700,76.4,1.2435,3
49011126801,49,011,126801,86.5,2.1891,3
