"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","Age Group","nq(x)","l(x)","nd(x)","nL(x)","T(x)","e(x)","se(nq(x))","se(e(x))"
35001000107,35,001,000107,"Under 1",0.00369,100000,369,99668,7971845,79.7,0.001,1.2985
35001000107,35,001,000107,"1-4",0.000539,99631,54,398416,7872178,79,0.0002,1.3009
35001000107,35,001,000107,"5-14",0.000648,99577,65,995450,7473761,75.1,0.0002,1.3016
35001000107,35,001,000107,"15-24",0.005449,99513,542,992416,6478311,65.1,0.0012,1.3023
35001000107,35,001,000107,"25-34",0.015601,98971,1544,981985,5485895,55.4,0.0114,1.3075
35001000107,35,001,000107,"35-44",0.021337,97427,2079,963871,4503910,46.2,0.0128,1.1879
35001000107,35,001,000107,"45-54",0.038803,95348,3700,934978,3540039,37.1,0.0151,1.0816
35001000107,35,001,000107,"55-64",0.04459,91648,4087,896047,2605060,28.4,0.0122,0.9958
35001000107,35,001,000107,"65-74",0.071779,87561,6285,844189,1709013,19.5,0.0176,0.9941
35001000107,35,001,000107,"75-84",0.322581,81276,26218,681672,864825,10.6,0.0524,1.0289
35001000107,35,001,000107,"85 and older",1,55058,55058,183153,183153,3.3,0.1243,1.3755
35001000108,35,001,000108,"Under 1",0.003437,100000,344,99691,7970578,79.7,0.0035,1.6291
35001000108,35,001,000108,"1-4",0.000594,99656,59,398507,7870887,79,0.0002,1.6101
35001000108,35,001,000108,"5-14",0.000677,99597,67,995634,7472381,75,0.0001,1.611
35001000108,35,001,000108,"15-24",0.004144,99530,412,993234,6476747,65.1,0.0042,1.6121
35001000108,35,001,000108,"25-34",0.006184,99117,613,988107,5483512,55.3,0.0063,1.5987
35001000108,35,001,000108,"35-44",0.03975,98504,3916,965464,4495405,45.6,0.0171,1.5763
35001000108,35,001,000108,"45-54",0.014229,94589,1346,939157,3529941,37.3,0.0065,1.4593
35001000108,35,001,000108,"55-64",0.088413,93243,8244,891208,2590784,27.8,0.0224,1.4643
35001000108,35,001,000108,"65-74",0.146871,84999,12484,787570,1699575,20,0.0352,1.4839
35001000108,35,001,000108,"75-84",0.263523,72515,19109,629603,912006,12.6,0.0528,1.5811
35001000108,35,001,000108,"85 and older",1,53406,53406,282403,282403,5.3,0.0721,2.0162
35001000109,35,001,000109,"Under 1",0.003133,100000,313,99718,7523776,75.2,0.0009,1.3422
35001000109,35,001,000109,"1-4",0.000506,99687,50,398646,7424058,74.5,0.0002,1.3448
35001000109,35,001,000109,"5-14",0.00651,99636,649,993120,7025411,70.5,0.0066,1.3454
35001000109,35,001,000109,"15-24",0.016358,98988,1619,981780,6032292,60.9,0.0097,1.2816
35001000109,35,001,000109,"25-34",0.012417,97368,1209,967639,5050511,51.9,0.0073,1.1755
35001000109,35,001,000109,"35-44",0.035613,96159,3424,944472,4082872,42.5,0.0168,1.1371
35001000109,35,001,000109,"45-54",0.04128,92735,3828,908209,3138400,33.8,0.015,0.9669
35001000109,35,001,000109,"55-64",0.086163,88907,7660,850766,2230191,25.1,0.0226,0.8914
35001000109,35,001,000109,"65-74",0.186372,81246,15142,736753,1379425,17,0.039,0.8103
35001000109,35,001,000109,"75-84",0.440806,66104,29139,515347,642672,9.7,0.0629,0.7033
35001000109,35,001,000109,"85 and older",1,36965,36965,127324,127324,3.4,0.0695,0.8249
35001000110,35,001,000110,"Under 1",0.004469,100000,447,99598,7878442,78.8,0.0017,1.2558
35001000110,35,001,000110,"1-4",0.000716,99553,71,398070,7778844,78.1,0.0002,1.2542
35001000110,35,001,000110,"5-14",0.000797,99482,79,994422,7380774,74.2,0.0002,1.2549
35001000110,35,001,000110,"15-24",0.005496,99403,546,991294,6386352,64.2,0.004,1.2559
35001000110,35,001,000110,"25-34",0.008581,98856,848,984321,5395058,54.6,0.0051,1.2404
35001000110,35,001,000110,"35-44",0.011678,98008,1145,974357,4410738,45,0.0069,1.2242
35001000110,35,001,000110,"45-54",0.051341,96863,4973,943769,3436381,35.5,0.0135,1.2056
35001000110,35,001,000110,"55-64",0.084086,91890,7727,880271,2492612,27.1,0.0184,1.1862
35001000110,35,001,000110,"65-74",0.117647,84164,9902,792129,1612341,19.2,0.0279,1.2011
35001000110,35,001,000110,"75-84",0.493373,74262,36639,559427,820212,11,0.0746,1.2631
35001000110,35,001,000110,"85 and older",1,37623,37623,260786,260786,6.9,0.0368,1.7683
35001000111,35,001,000111,"Under 1",0.008984,100000,898,99191,7761088,77.6,0.0095,1.7054
35001000111,35,001,000111,"1-4",0.007085,99102,702,395002,7661897,77.3,0.0074,1.5481
35001000111,35,001,000111,"5-14",0.000677,98400,67,983662,7266894,73.9,0.0001,1.4542
35001000111,35,001,000111,"15-24",0.010811,98333,1063,978013,6283233,63.9,0.0078,1.4552
35001000111,35,001,000111,"25-34",0.024024,97270,2337,961014,5305219,54.5,0.0127,1.3933
35001000111,35,001,000111,"35-44",0.011169,94933,1060,944029,4344205,45.8,0.0014,1.2649
35001000111,35,001,000111,"45-54",0.014099,93873,1324,932109,3400177,36.2,0.0072,1.2779
35001000111,35,001,000111,"55-64",0.076819,92549,7110,889944,2468067,26.7,0.0207,1.2753
35001000111,35,001,000111,"65-74",0.173536,85440,14827,780262,1578123,18.5,0.0407,1.2767
35001000111,35,001,000111,"75-84",0.266371,70613,18809,612082,797861,11.3,0.0521,1.3197
35001000111,35,001,000111,"85 and older",1,51804,51804,185779,185779,3.6,0.1316,1.6922
35001000112,35,001,000112,"Under 1",0.00369,100000,369,99668,7977515,79.8,0.0008,1.3764
35001000112,35,001,000112,"1-4",0.000539,99631,54,398416,7877848,79.1,0.0002,1.38
35001000112,35,001,000112,"5-14",0.000648,99577,65,995450,7479431,75.1,0.0001,1.3807
35001000112,35,001,000112,"15-24",0.009452,99513,941,990424,6483981,65.2,0.0096,1.3816
35001000112,35,001,000112,"25-34",0.012845,98572,1266,979391,5493557,55.7,0.0092,1.2657
35001000112,35,001,000112,"35-44",0.015408,97306,1499,965563,4514166,46.4,0.0111,1.1894
35001000112,35,001,000112,"45-54",0.023419,95807,2244,946848,3548603,37,0.0119,1.1113
35001000112,35,001,000112,"55-64",0.075377,93563,7052,900367,2601755,27.8,0.0181,1.0659
35001000112,35,001,000112,"65-74",0.11413,86510,9873,815737,1701388,19.7,0.0256,1.0472
35001000112,35,001,000112,"75-84",0.273224,76637,20939,661674,885651,11.6,0.0574,1.0809
35001000112,35,001,000112,"85 and older",1,55698,55698,223977,223977,4,0.0807,1.3051
35001000113,35,001,000113,"Under 1",0.004469,100000,447,99598,7924572,79.2,0.0011,2.2514
35001000113,35,001,000113,"1-4",0.003181,99553,317,397579,7824975,78.6,0.0033,2.2599
35001000113,35,001,000113,"5-14",0.000797,99236,79,991969,7427395,74.8,0.0002,2.2532
35001000113,35,001,000113,"15-24",0.01412,99157,1400,984573,6435426,64.9,0.0066,2.255
35001000113,35,001,000113,"25-34",0.012731,97757,1245,971350,5450853,55.8,0.0066,2.2508
35001000113,35,001,000113,"35-44",0.023971,96513,2314,953560,4479503,46.4,0.0102,2.2539
35001000113,35,001,000113,"45-54",0.042995,94199,4050,921741,3525944,37.4,0.0131,2.2661
35001000113,35,001,000113,"55-64",0.067568,90149,6091,871035,2604202,28.9,0.0195,2.3218
35001000113,35,001,000113,"65-74",0.120482,84058,10127,789942,1733167,20.6,0.0299,2.4315
35001000113,35,001,000113,"75-84",0.381895,73930,28234,598136,943225,12.8,0.0945,2.698
35001000113,35,001,000113,"85 and older",1,45697,45697,345089,345089,7.6,0.0687,3.9203
35001000114,35,001,000114,"Under 1",0.009235,100000,923,99169,7592062,75.9,0.0068,1.7951
35001000114,35,001,000114,"1-4",0.000594,99077,59,396188,7492893,75.6,0.0002,1.7339
35001000114,35,001,000114,"5-14",0.005695,99018,564,987358,7096705,71.7,0.0058,1.7349
35001000114,35,001,000114,"15-24",0.019789,98454,1948,974797,6109347,62.1,0.0086,1.7011
35001000114,35,001,000114,"25-34",0.017534,96506,1692,956595,5134550,53.2,0.0075,1.6591
35001000114,35,001,000114,"35-44",0.028791,94813,2730,934486,4177955,44.1,0.0122,1.6464
35001000114,35,001,000114,"45-54",0.054625,92084,5030,895687,3243470,35.2,0.0153,1.6181
35001000114,35,001,000114,"55-64",0.093075,87054,8103,830024,2347783,27,0.0219,1.6317
35001000114,35,001,000114,"65-74",0.173712,78951,13715,720937,1517759,19.2,0.0383,1.7014
35001000114,35,001,000114,"75-84",0.359053,65236,23423,535247,796822,12.2,0.0666,1.8983
35001000114,35,001,000114,"85 and older",1,41813,41813,261575,261575,6.3,0.0695,2.7213
35001000115,35,001,000115,"Under 1",0.031069,100000,3107,97204,7536002,75.4,0.0177,2.1657
35001000115,35,001,000115,"1-4",0.000779,96893,75,387421,7438798,76.8,0.0002,1.7256
35001000115,35,001,000115,"5-14",0.000859,96818,83,967760,7051377,72.8,0.0002,1.7269
35001000115,35,001,000115,"15-24",0.007107,96734,688,963907,6083617,62.9,0.0052,1.7284
35001000115,35,001,000115,"25-34",0.016013,96047,1538,952779,5119710,53.3,0.0069,1.7142
35001000115,35,001,000115,"35-44",0.027559,94509,2605,932066,4166931,44.1,0.0114,1.7072
35001000115,35,001,000115,"45-54",0.056943,91904,5233,892877,3234864,35.2,0.0175,1.6914
35001000115,35,001,000115,"55-64",0.08853,86671,7673,828346,2341987,27,0.0213,1.6923
35001000115,35,001,000115,"65-74",0.127077,78998,10039,739787,1513641,19.2,0.0299,1.7683
35001000115,35,001,000115,"75-84",0.423529,68959,29206,543561,773854,11.2,0.0937,1.9479
35001000115,35,001,000115,"85 and older",1,39753,39753,230293,230293,5.8,0.086,2.8874
35001000116,35,001,000116,"Under 1",0.040623,100000,4062,96344,7562296,75.6,0.0341,3.1065
35001000116,35,001,000116,"1-4",0.000528,95938,51,383650,7465952,77.8,0.0001,1.6281
35001000116,35,001,000116,"5-14",0.00059,95887,57,958588,7082303,73.9,0.0001,1.6289
35001000116,35,001,000116,"15-24",0.006609,95830,633,955138,6123715,63.9,0.0067,1.6299
35001000116,35,001,000116,"25-34",0.008493,95197,808,947929,5168577,54.3,0.0061,1.5913
35001000116,35,001,000116,"35-44",0.022915,94389,2163,933072,4220649,44.7,0.0107,1.5755
35001000116,35,001,000116,"45-54",0.056232,92226,5186,896327,3287577,35.6,0.0175,1.5503
35001000116,35,001,000116,"55-64",0.09828,87040,8554,827625,2391250,27.5,0.0227,1.5278
35001000116,35,001,000116,"65-74",0.102417,78485,8038,744663,1563625,19.9,0.023,1.574
35001000116,35,001,000116,"75-84",0.298178,70447,21006,599443,818962,11.6,0.053,1.7009
35001000116,35,001,000116,"85 and older",1,49441,49441,219520,219520,4.4,0.1175,2.3162
35001000117,35,001,000117,"Under 1",0.003004,100000,300,99730,8064845,80.6,0.001,1.3486
35001000117,35,001,000117,"1-4",0.000463,99700,46,398706,7965115,79.9,0.0001,1.3504
35001000117,35,001,000117,"5-14",0.000571,99653,57,996250,7566409,75.9,0.0001,1.3509
35001000117,35,001,000117,"15-24",0.004805,99597,479,993572,6570159,66,0.0048,1.3517
35001000117,35,001,000117,"25-34",0.017699,99118,1754,982408,5576586,56.3,0.0105,1.3253
35001000117,35,001,000117,"35-44",0.005612,97364,546,970905,4594178,47.2,0.0056,1.2285
35001000117,35,001,000117,"45-54",0.014218,96817,1377,961290,3623274,37.4,0.0083,1.2118
35001000117,35,001,000117,"55-64",0.072827,95441,6951,919654,2661984,27.9,0.0188,1.1976
35001000117,35,001,000117,"65-74",0.131827,88490,11665,826574,1742330,19.7,0.0295,1.1905
35001000117,35,001,000117,"75-84",0.410557,76825,31541,610543,915755,11.9,0.066,1.2445
35001000117,35,001,000117,"85 and older",1,45284,45284,305213,305213,6.7,0.0364,1.6524
35001000118,35,001,000118,"Under 1",0.006682,100000,668,99399,7925278,79.3,0.005,1.4766
35001000118,35,001,000118,"1-4",0.000528,99332,52,397222,7825879,78.8,0.0002,1.4304
35001000118,35,001,000118,"5-14",0.007968,99279,791,988838,7428657,74.8,0.0081,1.4311
35001000118,35,001,000118,"15-24",0.003218,98488,317,983298,6439819,65.4,0.0033,1.3242
35001000118,35,001,000118,"25-34",0.005577,98171,548,978976,5456521,55.6,0.0057,1.3134
35001000118,35,001,000118,"35-44",0.032616,97624,3184,960318,4477546,45.9,0.0151,1.2884
35001000118,35,001,000118,"45-54",0.035955,94440,3396,927419,3517228,37.2,0.0139,1.1579
35001000118,35,001,000118,"55-64",0.063035,91044,5739,881747,2589808,28.4,0.018,1.1001
35001000118,35,001,000118,"65-74",0.087083,85305,7429,815909,1708061,20,0.0275,1.0711
35001000118,35,001,000118,"75-84",0.262954,77877,20478,676376,892152,11.5,0.0538,1.0632
35001000118,35,001,000118,"85 and older",1,57399,57399,215776,215776,3.8,0.0915,1.2929
35001000119,35,001,000119,"Under 1",0.003004,100000,300,99730,8394712,83.9,0.0006,1.6051
35001000119,35,001,000119,"1-4",0.000463,99700,46,398706,8294982,83.2,0.0001,1.6091
35001000119,35,001,000119,"5-14",0.000571,99653,57,996250,7896276,79.2,0.0001,1.6098
35001000119,35,001,000119,"15-24",0.004268,99597,425,993840,6900026,69.3,0.0008,1.6107
35001000119,35,001,000119,"25-34",0.010965,99171,1087,986278,5906186,59.6,0.0111,1.6168
35001000119,35,001,000119,"35-44",0.006649,98084,652,977580,4919908,50.2,0.0009,1.5122
35001000119,35,001,000119,"45-54",0.025484,97432,2483,961904,3942328,40.5,0.0116,1.5217
35001000119,35,001,000119,"55-64",0.037198,94949,3532,931830,2980424,31.4,0.016,1.5001
35001000119,35,001,000119,"65-74",0.095339,91417,8716,870593,2048594,22.4,0.0331,1.4903
35001000119,35,001,000119,"75-84",0.345722,82701,28592,684056,1178001,14.2,0.0586,1.4896
35001000119,35,001,000119,"85 and older",1,54110,54110,493945,493945,9.1,0.0227,1.8924
35001000120,35,001,000120,"Under 1",0.004469,100000,447,99598,7897569,79,0.0011,2.0696
35001000120,35,001,000120,"1-4",0.000716,99553,71,398070,7797972,78.3,0.0002,2.077
35001000120,35,001,000120,"5-14",0.005241,99482,521,992212,7399902,74.4,0.0053,2.0784
35001000120,35,001,000120,"15-24",0.016563,98960,1639,981409,6407690,64.8,0.0087,2.0556
35001000120,35,001,000120,"25-34",0.024667,97321,2401,961211,5426281,55.8,0.0117,2.0201
35001000120,35,001,000120,"35-44",0.011068,94921,1051,943954,4465071,47,0.008,1.9741
35001000120,35,001,000120,"45-54",0.050454,93870,4736,915021,3521116,37.5,0.0168,1.9664
35001000120,35,001,000120,"55-64",0.048622,89134,4334,869671,2606095,29.2,0.0168,1.9808
35001000120,35,001,000120,"65-74",0.150628,84800,12773,784135,1736425,20.5,0.0393,2.0331
35001000120,35,001,000120,"75-84",0.362998,72027,26146,589541,952290,13.2,0.0797,2.24
35001000120,35,001,000120,"85 and older",1,45881,45881,362749,362749,7.9,0.05,3.1237
35001000121,35,001,000121,"Under 1",0.004021,100000,402,99638,7657614,76.6,0.0024,1.2152
35001000121,35,001,000121,"1-4",0.000716,99598,71,398249,7557976,75.9,0.0002,1.2059
35001000121,35,001,000121,"5-14",0.005882,99527,585,992339,7159727,71.9,0.0043,1.2067
35001000121,35,001,000121,"15-24",0.002226,98941,220,988310,6167388,62.3,0.0023,1.1791
35001000121,35,001,000121,"25-34",0.008119,98721,802,983201,5179078,52.5,0.0049,1.1745
35001000121,35,001,000121,"35-44",0.017178,97919,1682,970783,4195877,42.9,0.0069,1.1604
35001000121,35,001,000121,"45-54",0.044922,96237,4323,940757,3225093,33.5,0.011,1.1495
35001000121,35,001,000121,"55-64",0.167261,91914,15374,842273,2284336,24.9,0.0303,1.1536
35001000121,35,001,000121,"65-74",0.173218,76540,13258,699114,1442063,18.8,0.0301,1.0811
35001000121,35,001,000121,"75-84",0.486027,63282,30757,479038,742949,11.7,0.0633,1.1569
35001000121,35,001,000121,"85 and older",1,32525,32525,263911,263911,8.1,0.0238,1.5674
35001000122,35,001,000122,"Under 1",0.004078,100000,408,99633,7786700,77.9,0.0017,1.2373
35001000122,35,001,000122,"1-4",0.000568,99592,57,398256,7687067,77.2,0.0002,1.2351
35001000122,35,001,000122,"5-14",0.000683,99536,68,995016,7288811,73.2,0.0002,1.2357
35001000122,35,001,000122,"15-24",0.010189,99468,1013,989610,6293795,63.3,0.0075,1.2365
35001000122,35,001,000122,"25-34",0.017529,98454,1726,975914,5304185,53.9,0.0076,1.1659
35001000122,35,001,000122,"35-44",0.018559,96728,1795,958309,4328271,44.7,0.008,1.1223
35001000122,35,001,000122,"45-54",0.036269,94933,3443,932118,3369962,35.5,0.0107,1.0943
35001000122,35,001,000122,"55-64",0.093168,91490,8524,872282,2437845,26.6,0.0216,1.0797
35001000122,35,001,000122,"65-74",0.167269,82966,13878,760274,1565563,18.9,0.0349,1.0462
35001000122,35,001,000122,"75-84",0.325147,69089,22464,578566,805289,11.7,0.0588,1.0446
35001000122,35,001,000122,"85 and older",1,46625,46625,226724,226724,4.9,0.0545,1.2878
35001000123,35,001,000123,"Under 1",0.006549,100000,655,99411,7796340,78,0.0048,1.6226
35001000123,35,001,000123,"1-4",0.000685,99345,68,397244,7696930,77.5,0.0002,1.5882
35001000123,35,001,000123,"5-14",0.000803,99277,80,992372,7299685,73.5,0.0002,1.5892
35001000123,35,001,000123,"15-24",0.005956,99197,591,989019,6307314,63.6,0.0043,1.5904
35001000123,35,001,000123,"25-34",0.017301,98606,1706,977535,5318295,53.9,0.0069,1.5792
