"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
15001020100,15,001,020100,79.7,0.7744,2
15001020202,15,001,020202,83.7,2.4872,3
15001020300,15,001,020300,75.3,1.5606,3
15001020400,15,001,020400,77.6,1.8614,3
15001020500,15,001,020500,81,2.9655,3
15001020600,15,001,020600,75.4,1.0954,3
15001020701,15,001,020701,81.7,1.1768,3
15001020702,15,001,020702,79.8,0.8147,2
15001020801,15,001,020801,81.8,1.5772,3
15001020802,15,001,020802,81.7,1.2637,3
15001020900,15,001,020900,82.5,1.2458,3
15001021003,15,001,021003,76.8,1.1996,2
15001021005,15,001,021005,79.2,1.4856,2
15001021010,15,001,021010,77.4,1.6548,2
15001021011,15,001,021011,79.7,2.2092,2
15001021013,15,001,021013,78.7,1.0674,2
15001021101,15,001,021101,82.5,3.9086,3
15001021106,15,001,021106,81,2.2405,3
15001021202,15,001,021202,77.6,0.9953,2
15001021300,15,001,021300,80.4,1.2259,2
15001021402,15,001,021402,80.4,1.093,2
15001021502,15,001,021502,83.8,2.6171,3
15001021504,15,001,021504,79.6,2.7732,1
15001021507,15,001,021507,80.1,1.2904,3
15001021509,15,001,021509,81.1,1.6702,3
15001021601,15,001,021601,86.4,2.9132,3
15001021604,15,001,021604,78.9,1.5363,3
15001021702,15,001,021702,87.5,3.5236,1
15001021704,15,001,021704,85.5,2.2875,3
15001021800,15,001,021800,79.5,1.132,2
15001021902,15,001,021902,89.6,3.1746,3
15001022000,15,001,022000,78.7,1.1833,2
15001022102,15,001,022102,79.5,1.669,2
15003000106,15,003,000106,87,1.4153,3
15003000107,15,003,000107,83.4,1.608,3
15003000108,15,003,000108,81.8,1.4374,3
15003000110,15,003,000110,86.4,2.8341,3
15003000111,15,003,000111,83,1.7605,3
15003000112,15,003,000112,82.9,1.5196,3
15003000114,15,003,000114,83.1,2.3854,3
15003000200,15,003,000200,85.5,1.4627,3
15003000301,15,003,000301,82.6,1.5582,3
15003000302,15,003,000302,83.7,1.4996,3
15003000401,15,003,000401,80.3,1.3134,3
15003000402,15,003,000402,83.6,0.9859,3
15003000500,15,003,000500,86.7,1.6988,3
15003000600,15,003,000600,83.1,3.1021,3
15003000700,15,003,000700,85.7,1.8895,3
15003000800,15,003,000800,81.9,1.2314,3
15003000901,15,003,000901,81,0.6623,2
15003000902,15,003,000902,84.1,1.4782,3
15003000903,15,003,000903,82.6,1.5227,3
15003001000,15,003,001000,85.1,2.47,3
15003001100,15,003,001100,79.2,1.6502,3
15003001201,15,003,001201,78.7,1.6376,3
15003001202,15,003,001202,81.5,3.4868,3
15003001300,15,003,001300,81.9,2.2815,3
15003001400,15,003,001400,81,1.2518,3
15003001500,15,003,001500,82.7,1.284,3
15003001600,15,003,001600,83.1,1.6976,3
15003001700,15,003,001700,82.9,1.4719,3
15003001801,15,003,001801,75.8,2.2372,3
15003001803,15,003,001803,82.1,3.3961,3
15003001804,15,003,001804,82.5,2.7281,3
15003001903,15,003,001903,84.8,3.2139,3
15003001904,15,003,001904,80.1,1.9242,3
15003002003,15,003,002003,78.8,2.9842,3
15003002005,15,003,002005,74.7,2.7518,3
15003002006,15,003,002006,75.8,3.0937,3
15003002100,15,003,002100,80,1.4469,3
15003002201,15,003,002201,78.4,1.3496,2
15003002202,15,003,002202,84.5,2.3067,3
15003002300,15,003,002300,84.6,3.4496,3
15003002401,15,003,002401,79.6,3.5732,3
15003002402,15,003,002402,82.6,2.8037,3
15003002500,15,003,002500,80.1,1.536,3
15003002600,15,003,002600,82.9,1.9824,3
15003002701,15,003,002701,80.2,1.0307,2
15003002702,15,003,002702,82.8,1.5641,3
15003002800,15,003,002800,85.7,1.4926,3
15003002900,15,003,002900,87.7,2.4859,3
15003003000,15,003,003000,88,2.0881,3
15003003101,15,003,003101,87.2,1.5319,3
15003003200,15,003,003200,81.9,0.9367,2
15003003300,15,003,003300,81.8,0.8326,2
15003003403,15,003,003403,83.8,2.0351,3
15003003404,15,003,003404,81,0.8478,2
15003003405,15,003,003405,80.6,0.9944,2
15003003406,15,003,003406,79.6,1.5954,3
15003003501,15,003,003501,83.5,3.7847,3
15003003502,15,003,003502,81.2,1.6466,3
15003003601,15,003,003601,85.6,2.4334,3
15003003603,15,003,003603,80.1,1.8211,3
15003003604,15,003,003604,81.1,2.0095,3
15003003700,15,003,003700,83.3,1.8187,3
15003003800,15,003,003800,82.3,1.6065,3
15003004000,15,003,004000,76.4,1.8286,3
15003004100,15,003,004100,81.3,2.5342,3
15003004200,15,003,004200,84.6,2.7578,3
15003004300,15,003,004300,79.9,1.4225,3
15003004400,15,003,004400,80.8,1.1426,3
15003004500,15,003,004500,83.4,1.3643,3
15003004600,15,003,004600,83.2,1.5738,3
15003004700,15,003,004700,84.2,1.1984,3
15003004800,15,003,004800,83.7,1.4794,3
15003004900,15,003,004900,79.9,1.9475,3
15003005000,15,003,005000,88.7,2.7424,3
15003005100,15,003,005100,82.4,2.4055,3
15003005200,15,003,005200,83.3,3.4691,3
15003005400,15,003,005400,70.8,2.9145,3
15003005500,15,003,005500,77.3,1.3849,3
15003005600,15,003,005600,80.8,1.1918,3
15003005700,15,003,005700,75.7,2.8749,2
15003005800,15,003,005800,82.2,3.2869,3
15003005900,15,003,005900,77.8,1.8734,3
15003006000,15,003,006000,82.8,1.7556,3
15003006100,15,003,006100,80.7,1.6027,3
15003006201,15,003,006201,76.5,1.9329,3
15003006202,15,003,006202,75.7,2.6168,2
15003006301,15,003,006301,82.6,1.4815,3
15003006302,15,003,006302,76.1,2.2406,3
15003006401,15,003,006401,87.3,3.676,3
15003006402,15,003,006402,83.8,1.7896,3
15003006500,15,003,006500,79.1,1.4369,3
15003006701,15,003,006701,81.8,1.2538,3
15003006702,15,003,006702,78.8,2.1222,2
15003006802,15,003,006802,84.1,1.83,3
15003006805,15,003,006805,86.1,2.1943,3
15003006806,15,003,006806,85.5,2.4593,3
15003006808,15,003,006808,85.3,3.7898,3
15003006809,15,003,006809,81.4,2.1623,3
15003007503,15,003,007503,81.8,1.1421,3
15003007504,15,003,007504,74.8,1.8184,1
15003007505,15,003,007505,85.6,2.0165,3
15003007701,15,003,007701,82,1.5382,3
15003007702,15,003,007702,82.8,1.1121,3
15003007804,15,003,007804,84.3,1.6588,3
