"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
02170001201,02,170,001201,77.5,0.7647,3
02170001202,02,170,001202,77.3,1.4491,3
02170001300,02,170,001300,81.1,1.4402,3
02180000100,02,180,000100,84.7,2.6468,3
02180000200,02,180,000200,79.7,1.1992,2
02185000100,02,185,000100,80.2,3.0136,2
02185000200,02,185,000200,76.9,1.8629,3
02188000100,02,188,000100,75.1,0.508,2
02188000200,02,188,000200,79.9,1.7929,2
02195000200,02,195,000200,84.6,2.0496,3
02198000100,02,198,000100,77.9,1.5294,2
02198000200,02,198,000200,79,0.9321,2
02198940100,02,198,940100,76.7,1.3002,2
02220000100,02,220,000100,79.2,1.4721,3
02220000200,02,220,000200,78.8,1.1479,3
02230000100,02,230,000100,80.8,1.7952,2
02240000100,02,240,000100,76.7,0.9459,2
02240000400,02,240,000400,79,1.1324,2
02261000100,02,261,000100,79,1.2814,2
02261000200,02,261,000200,81,2.2571,2
02261000300,02,261,000300,82.9,3.5492,3
02275000300,02,275,000300,78.7,0.9151,2
02290000100,02,290,000100,75.1,1.7124,2
02290000200,02,290,000200,76.7,0.8087,2
02290000300,02,290,000300,75.1,0.6738,2
02290000400,02,290,000400,78.2,3.7651,3

