"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
54001965500,54,001,965500,76.1,1.1898,2
54001965600,54,001,965600,71.6,1.4409,3
54001965700,54,001,965700,76.1,1.3929,2
54001965800,54,001,965800,72,1.2869,3
54003971101,54,003,971101,78.3,1.5702,3
54003971102,54,003,971102,76.6,1.1206,3
54003971201,54,003,971201,80.2,1.4402,1
54003971202,54,003,971202,74.1,1.2556,1
54003971300,54,003,971300,74.6,0.9318,1
54003971400,54,003,971400,76.2,0.9355,3
54003971500,54,003,971500,69.9,1.7687,3
54003971600,54,003,971600,71.4,1.4027,1
54003971700,54,003,971700,73.1,1.3438,3
54003971800,54,003,971800,78.6,1.669,3
54003971900,54,003,971900,77.7,1.2787,1
54003972000,54,003,972000,76.9,1.6343,3
54003972101,54,003,972101,84.4,3.507,1
54003972102,54,003,972102,76.1,1.1366,3
54005958200,54,005,958200,77.5,2.8452,3
54005958300,54,005,958300,75.8,1.9391,3
54005958501,54,005,958501,75.4,1.9079,3
54005958502,54,005,958502,73,1.2499,3
54005958600,54,005,958600,72.8,1.7953,3
54005958800,54,005,958800,72.2,1.9146,3
54007967900,54,007,967900,78.6,1.4,3
54007968000,54,007,968000,77.5,1.5108,3
54007968100,54,007,968100,74.7,1.0736,3
54009031101,54,009,031101,78.1,1.6419,3
54009031102,54,009,031102,77.6,1.221,2
54009031200,54,009,031200,71,1.4347,3
54009031400,54,009,031400,71.5,1.317,3
54009031600,54,009,031600,76.3,0.9068,2
54009031700,54,009,031700,76.8,1.1067,3
54011000101,54,011,000101,73.2,1.7444,3
54011000102,54,011,000102,74.1,1.5485,3
54011000200,54,011,000200,68.5,1.6153,3
54011000300,54,011,000300,73.9,2.1382,3
54011000400,54,011,000400,68.1,2.7925,3
54011000900,54,011,000900,62.3,2.1815,3
54011001000,54,011,001000,69,2.134,3
54011001100,54,011,001100,63.2,1.832,3
54011001200,54,011,001200,77.2,1.7848,3
54011001300,54,011,001300,73.4,2.2546,3
54011001400,54,011,001400,73.5,2.5276,3
54011001500,54,011,001500,66.2,1.7521,3
54011001600,54,011,001600,69.9,2.8067,3
54011001800,54,011,001800,70,1.3318,3
54011001900,54,011,001900,77.7,1.6065,3
54011002000,54,011,002000,78.9,1.3031,3
54011002100,54,011,002100,76.6,1.3349,3
54011010102,54,011,010102,75.3,1.5122,3
54011010201,54,011,010201,80.5,1.9962,3
54011010202,54,011,010202,77.2,1.4351,3
54011010300,54,011,010300,75.3,1.3938,3
54011010400,54,011,010400,78,1.4638,3
54011010500,54,011,010500,82.2,3.4226,3
54011010600,54,011,010600,70.7,1.1629,3
54011010700,54,011,010700,81.9,1.7566,3
54011010800,54,011,010800,77.8,1.34,3
54011010900,54,011,010900,64.1,1.9179,3
54013962600,54,013,962600,74.3,2.484,3
54013962700,54,013,962700,74.5,0.865,2
54015957900,54,015,957900,79.5,1.5683,3
54015958000,54,015,958000,74.9,1.7153,3
54015958100,54,015,958100,73.6,1.5783,3
54017965000,54,017,965000,86.1,3.182,3
54017965100,54,017,965100,74.1,1.1437,3
54019020100,54,019,020100,74.7,1.2452,3
54019020201,54,019,020201,75.1,1.7114,3
54019020202,54,019,020202,74.3,1.7691,3
54019020300,54,019,020300,72.3,1.4623,3
54019020400,54,019,020400,77.4,2.1333,1
54019020500,54,019,020500,72.8,1.6893,3
54019020600,54,019,020600,83.6,3.7389,3
54019020700,54,019,020700,74.8,1.3233,3
54019020800,54,019,020800,82.9,1.7692,3
54019020900,54,019,020900,77.8,1.5577,3
54019021000,54,019,021000,74.9,2.4436,3
54019021100,54,019,021100,76.4,1.2884,3
54021967700,54,021,967700,78.8,1.5954,3
54021967800,54,021,967800,75.5,1.8108,3
