"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
20001952600,20,001,952600,78.6,1.552,3
20001952700,20,001,952700,76.1,0.8394,2
20001952800,20,001,952800,71.6,1.2368,3
20001952900,20,001,952900,75.4,2.2839,3
20001953000,20,001,953000,78.1,1.4687,3
20003953600,20,003,953600,77.9,1.1733,3
20003953700,20,003,953700,81.6,1.6311,1
20005081600,20,005,081600,82.1,1.9049,3
20005081700,20,005,081700,74,1.0832,3
20005081800,20,005,081800,77.4,1.9677,3
20005081900,20,005,081900,74.3,1.583,3
20007968100,20,007,968100,76.1,1.3334,3
20007968200,20,007,968200,76.6,1.6154,3
20009971100,20,009,971100,78.6,1.1459,3
20009971200,20,009,971200,81.6,3.2655,3
20009971300,20,009,971300,76.1,1.6251,3
20009971400,20,009,971400,78.5,2.1586,3
20009971500,20,009,971500,80.9,1.8979,3
20009971600,20,009,971600,78.3,3.4574,3
20009971700,20,009,971700,75.7,1.2441,2
20009971800,20,009,971800,77.6,1.8092,3
20011955600,20,011,955600,74.4,1.2945,3
20011955700,20,011,955700,76.7,1.7683,3
20011955800,20,011,955800,76,1.1697,3
20011955900,20,011,955900,76.2,1.5627,3
20011956000,20,011,956000,75.6,2.217,3
20013480600,20,013,480600,77.6,1.2809,3
20013480700,20,013,480700,75.7,1.2906,3
20013480800,20,013,480800,77.6,1.3512,3
20015020100,20,015,020100,80.1,1.1047,3
20015020201,20,015,020201,76.7,1.2001,3
20015020202,20,015,020202,79.3,1.2384,3
20015020203,20,015,020203,78.6,1.6026,3
20015020300,20,015,020300,75.5,1.4317,3
20015020400,20,015,020400,73.9,1.6349,3
20015020500,20,015,020500,72.1,1.4801,3
20015020600,20,015,020600,77.9,1.0212,1
20015020700,20,015,020700,79.3,1.4378,3
20015020800,20,015,020800,75.9,2.0146,3
20015020901,20,015,020901,82.3,2.2324,3
20015020902,20,015,020902,78,1.8594,3
20015020903,20,015,020903,78.9,2.2434,3
20017960600,20,017,960600,78.9,1.4578,3
20019964600,20,019,964600,77.4,1.2149,3
20021958100,20,021,958100,76.9,1.9509,3
20021958200,20,021,958200,76.2,2.9246,3
20021958300,20,021,958300,79.1,1.3503,3
20021958400,20,021,958400,76.6,1.6405,3
20021958500,20,021,958500,69.4,1.34,3
20021958600,20,021,958600,69.6,3.4936,3
20023950200,20,023,950200,81.4,1.3899,3
20025967100,20,025,967100,86.6,2.5485,3
20027458100,20,027,458100,79.6,1.8171,3
20027458200,20,027,458200,76.7,1.2342,1
20029977100,20,029,977100,79.7,1.7805,3
20029977200,20,029,977200,76.6,2.1885,3
20029977300,20,029,977300,77.4,1.1733,3
20029977400,20,029,977400,73.8,2.432,3
20031966100,20,031,966100,77.8,1.4568,3
20031966200,20,031,966200,77.9,1.6739,1
20031966300,20,031,966300,75.4,1.4881,1
20033967600,20,033,967600,76.5,1.74,3
20035493100,20,035,493100,81.7,2.2952,3
20035493200,20,035,493200,78.4,2.0292,3
20035493300,20,035,493300,76.5,1.96,3
20035493400,20,035,493400,76.6,2.4013,3
20035493500,20,035,493500,76.4,1.1875,3
20035493600,20,035,493600,74.6,1.2577,3
20035493700,20,035,493700,73.4,1.187,3
20035493800,20,035,493800,76.9,1.5604,1
20035493900,20,035,493900,77.6,1.8126,3
20035494000,20,035,494000,73.7,1.0264,2
20035494100,20,035,494100,74.4,2.8084,3
20037956600,20,037,956600,77.5,1.25,3
20037956700,20,037,956700,79.1,1.5467,3
20037956800,20,037,956800,76.5,1.0822,3
20037956900,20,037,956900,77.2,1.1332,3
20037957000,20,037,957000,75.2,1.4667,3
20037957100,20,037,957100,74.2,1.9037,3
20037957200,20,037,957200,77.1,1.2998,2
20037957300,20,037,957300,80.1,1.776,3
20037957400,20,037,957400,79.3,1.708,3
20037957500,20,037,957500,71.4,1.8085,3
20037957600,20,037,957600,75.1,1.065,3
