"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
13001950100,13,001,950100,76.2,2.0207,3
13001950200,13,001,950200,72.3,1.6537,1
13001950300,13,001,950300,73.5,1.5123,1
13001950500,13,001,950500,74.2,1.5476,3
13003960100,13,003,960100,72.7,1.7322,3
13003960200,13,003,960200,75.3,1.2958,3
13003960300,13,003,960300,75.7,2.2862,3
13005970100,13,005,970100,73,1.7586,3
13005970201,13,005,970201,73.2,1.4408,3
13005970202,13,005,970202,72.3,2.3713,3
13007960100,13,007,960100,78.1,1.9367,3
13007960200,13,007,960200,76.1,2.0284,3
13009970100,13,009,970100,75.5,1.3304,3
13009970200,13,009,970200,75.3,2.3698,1
13009970300,13,009,970300,78.8,1.674,3
13009970400,13,009,970400,75,1.0164,2
13009970500,13,009,970500,73.6,1.2606,2
13009970600,13,009,970600,68.7,3.7479,1
13009970701,13,009,970701,79.7,3.0408,3
13009970702,13,009,970702,72.2,1.9659,3
13009970800,13,009,970800,76.6,1.3209,1
13011970100,13,011,970100,75.8,1.1406,3
13011970200,13,011,970200,75.1,1.5232,3
13011970300,13,011,970300,76.6,1.7225,3
13011970400,13,011,970400,77.4,1.7335,3
13013180103,13,013,180103,79.4,1.6348,3
13013180104,13,013,180104,73.6,1.871,3
13013180105,13,013,180105,74.4,1.5817,2
13013180106,13,013,180106,74.5,2.4133,3
13013180107,13,013,180107,74.6,1.4767,3
13013180108,13,013,180108,76.8,2.465,3
13013180203,13,013,180203,69.1,1.5442,3
13013180204,13,013,180204,72.7,1.3454,2
13013180205,13,013,180205,74.4,1.331,3
13013180206,13,013,180206,76.4,1.5925,3
13013180301,13,013,180301,75.3,1.6581,3
13013180302,13,013,180302,77.6,1.6731,3
13013180303,13,013,180303,76.4,2.1306,3
13013180401,13,013,180401,77.3,2.0301,3
13013180402,13,013,180402,75.1,1.199,3
13013180502,13,013,180502,74.1,3.7138,3
13013180503,13,013,180503,76.1,1.448,3
13015960101,13,015,960101,79.4,2.0957,2
