PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
DC,m,1960-1964,0,0.04076,0.03940,0.15,100000,3940,96668,6249000,62.49
DC,m,1960-1964,1,0.00205,0.00205,0.5,96060,197,95961,6152332,64.05
DC,m,1960-1964,2,0.00113,0.00113,0.5,95863,108,95809,6056370,63.18
DC,m,1960-1964,3,0.00077,0.00077,0.5,95755,74,95718,5960562,62.25
DC,m,1960-1964,4,0.00048,0.00048,0.5,95681,45,95658,5864844,61.30
DC,m,1960-1964,5,0.00072,0.00072,0.5,95635,68,95601,5769186,60.32
DC,m,1960-1964,6,0.00046,0.00046,0.5,95567,44,95545,5673585,59.37
DC,m,1960-1964,7,0.00074,0.00074,0.5,95523,71,95487,5578040,58.39
DC,m,1960-1964,8,0.00031,0.00031,0.5,95452,30,95437,5482553,57.44
DC,m,1960-1964,9,0.00071,0.00070,0.5,95422,67,95389,5387116,56.46
DC,m,1960-1964,10,0.00046,0.00046,0.5,95355,44,95333,5291727,55.49
DC,m,1960-1964,11,0.00044,0.00043,0.5,95311,41,95290,5196394,54.52
DC,m,1960-1964,12,0.00040,0.00040,0.5,95270,39,95250,5101103,53.54
DC,m,1960-1964,13,0.00055,0.00055,0.5,95231,52,95205,5005853,52.57
DC,m,1960-1964,14,0.00064,0.00064,0.5,95179,61,95149,4910648,51.59
DC,m,1960-1964,15,0.00064,0.00064,0.5,95118,61,95088,4815499,50.63
DC,m,1960-1964,16,0.00074,0.00074,0.5,95058,71,95022,4720411,49.66
DC,m,1960-1964,17,0.00133,0.00133,0.5,94987,126,94924,4625388,48.69
DC,m,1960-1964,18,0.00113,0.00113,0.5,94861,107,94807,4530464,47.76
DC,m,1960-1964,19,0.00111,0.00111,0.5,94754,106,94701,4435657,46.81
DC,m,1960-1964,20,0.00178,0.00178,0.5,94648,168,94564,4340956,45.86
DC,m,1960-1964,21,0.00185,0.00185,0.5,94480,175,94393,4246392,44.94
DC,m,1960-1964,22,0.00186,0.00185,0.5,94305,175,94218,4151999,44.03
DC,m,1960-1964,23,0.00187,0.00187,0.5,94130,176,94042,4057781,43.11
DC,m,1960-1964,24,0.00160,0.00159,0.5,93954,150,93879,3963739,42.19
DC,m,1960-1964,25,0.00228,0.00227,0.5,93804,213,93698,3869860,41.25
DC,m,1960-1964,26,0.00208,0.00207,0.5,93591,194,93494,3776162,40.35
DC,m,1960-1964,27,0.00242,0.00242,0.5,93397,226,93284,3682668,39.43
DC,m,1960-1964,28,0.00200,0.00200,0.5,93171,186,93078,3589384,38.52
DC,m,1960-1964,29,0.00263,0.00263,0.5,92984,245,92862,3496306,37.60
DC,m,1960-1964,30,0.00278,0.00278,0.5,92740,257,92611,3403444,36.70
DC,m,1960-1964,31,0.00260,0.00260,0.5,92482,241,92362,3310833,35.80
DC,m,1960-1964,32,0.00329,0.00328,0.5,92242,303,92091,3218470,34.89
DC,m,1960-1964,33,0.00389,0.00388,0.5,91939,357,91761,3126380,34.00
DC,m,1960-1964,34,0.00412,0.00411,0.5,91583,376,91395,3034619,33.14
DC,m,1960-1964,35,0.00467,0.00466,0.5,91206,425,90994,2943224,32.27
DC,m,1960-1964,36,0.00515,0.00514,0.5,90781,466,90548,2852230,31.42
DC,m,1960-1964,37,0.00631,0.00629,0.5,90315,568,90031,2761683,30.58
DC,m,1960-1964,38,0.00645,0.00643,0.5,89747,577,89458,2671652,29.77
DC,m,1960-1964,39,0.00755,0.00753,0.5,89170,671,88834,2582194,28.96
DC,m,1960-1964,40,0.00689,0.00686,0.5,88499,607,88195,2493360,28.17
DC,m,1960-1964,41,0.00721,0.00719,0.5,87891,632,87576,2405165,27.37
DC,m,1960-1964,42,0.00939,0.00935,0.5,87260,816,86852,2317589,26.56
DC,m,1960-1964,43,0.00924,0.00919,0.5,86444,795,86047,2230737,25.81
DC,m,1960-1964,44,0.00968,0.00963,0.5,85649,825,85237,2144690,25.04
DC,m,1960-1964,45,0.00952,0.00947,0.5,84825,804,84423,2059453,24.28
DC,m,1960-1964,46,0.01286,0.01278,0.5,84021,1074,83484,1975030,23.51
DC,m,1960-1964,47,0.01388,0.01378,0.5,82947,1143,82376,1891546,22.80
DC,m,1960-1964,48,0.01420,0.01410,0.5,81804,1153,81227,1809170,22.12
DC,m,1960-1964,49,0.01481,0.01470,0.5,80651,1186,80058,1727943,21.43
DC,m,1960-1964,50,0.01660,0.01646,0.5,79465,1308,78811,1647885,20.74
DC,m,1960-1964,51,0.01741,0.01726,0.5,78157,1349,77482,1569074,20.08
DC,m,1960-1964,52,0.02132,0.02109,0.5,76808,1620,75998,1491592,19.42
DC,m,1960-1964,53,0.02199,0.02175,0.5,75188,1635,74370,1415594,18.83
DC,m,1960-1964,54,0.02128,0.02105,0.5,73553,1548,72778,1341224,18.23
DC,m,1960-1964,55,0.02285,0.02260,0.5,72004,1627,71191,1268446,17.62
DC,m,1960-1964,56,0.02557,0.02524,0.5,70377,1776,69489,1197255,17.01
DC,m,1960-1964,57,0.02713,0.02677,0.5,68601,1836,67682,1127766,16.44
DC,m,1960-1964,58,0.02824,0.02784,0.5,66764,1859,65835,1060084,15.88
DC,m,1960-1964,59,0.03220,0.03169,0.5,64905,2057,63877,994249,15.32
DC,m,1960-1964,60,0.03164,0.03115,0.5,62848,1958,61869,930372,14.80
DC,m,1960-1964,61,0.03069,0.03023,0.5,60891,1841,59970,868503,14.26
DC,m,1960-1964,62,0.03508,0.03447,0.5,59050,2036,58032,808533,13.69
DC,m,1960-1964,63,0.03892,0.03817,0.5,57014,2176,55926,750501,13.16
DC,m,1960-1964,64,0.04217,0.04130,0.5,54838,2265,53705,694575,12.67
DC,m,1960-1964,65,0.04726,0.04617,0.5,52573,2427,51359,640869,12.19
DC,m,1960-1964,66,0.04600,0.04496,0.5,50145,2255,49018,589510,11.76
DC,m,1960-1964,67,0.04794,0.04682,0.5,47891,2242,46770,540492,11.29
DC,m,1960-1964,68,0.05069,0.04944,0.5,45649,2257,44520,493723,10.82
DC,m,1960-1964,69,0.05318,0.05181,0.5,43392,2248,42268,449202,10.35
