PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
DC,f,1959,0,0.04013,0.03883,0.17,100000,3883,96759,6974692,69.75
DC,f,1959,1-4,0.00110,0.00437,1.35,96117,420,383353,6877933,71.56
DC,f,1959,5-9,0.00043,0.00213,2.79,95697,204,478033,6494580,67.87
DC,f,1959,10-14,0.00023,0.00113,1.8,95493,108,477120,6016547,63.01
DC,f,1959,15-19,0.00037,0.00184,2.24,95385,175,476441,5539427,58.07
DC,f,1959,20-24,0.00069,0.00342,3.11,95210,326,475432,5062986,53.18
DC,f,1959,25-29,0.00152,0.00759,2.47,94884,720,472595,4587554,48.35
DC,f,1959,30-34,0.00297,0.01472,2.57,94163,1386,467455,4114958,43.70
DC,f,1959,35-39,0.00366,0.01814,2.36,92777,1683,459450,3647504,39.31
DC,f,1959,40-44,0.00478,0.02362,2.61,91094,2151,450337,3188054,35.00
DC,f,1959,45-49,0.00658,0.03242,2.79,88943,2884,438346,2737717,30.78
DC,f,1959,50-54,0.00871,0.04266,2.57,86059,3671,421358,2299371,26.72
DC,f,1959,55-59,0.01186,0.05772,2.65,82388,4755,400776,1878013,22.79
DC,f,1959,60-64,0.01679,0.08064,2.57,77633,6260,372954,1477238,19.03
DC,f,1959,65-69,0.02584,0.12158,2.58,71373,8677,335827,1104283,15.47
DC,f,1959,70-74,0.04301,0.19470,2.57,62695,12207,283810,768457,12.26
DC,f,1959,75-79,0.05610,0.24653,2.54,50488,12447,221881,484646,9.60
DC,f,1959,80-84,0.10953,0.42765,2.44,38042,16268,148523,262765,6.91
DC,f,1959,85-89,0.16019,0.56068,2.32,21773,12208,76208,114242,5.25
DC,f,1959,90-94,0.22771,0.69290,2.18,9565,6628,29107,38034,3.98
DC,f,1959,95-99,0.31248,0.80551,1.99,2938,2366,7572,8927,3.04
DC,f,1959,100-104,0.41162,0.88687,1.79,571,507,1231,1354,2.37
DC,f,1959,105-109,0.51861,0.93734,1.59,65,61,117,124,1.91
DC,f,1959,110+,0.60603,1.00000,1.65,4,4,7,7,1.65
DC,f,1960,0,0.03751,0.03636,0.16,100000,3636,96938,6999342,69.99
DC,f,1960,1-4,0.00085,0.00338,1.66,96364,326,384692,6902403,71.63
DC,f,1960,5-9,0.00046,0.00230,2.13,96038,220,479557,6517712,67.87
DC,f,1960,10-14,0.00032,0.00162,2.46,95817,155,478692,6038155,63.02
DC,f,1960,15-19,0.00055,0.00272,3.01,95662,261,477792,5559463,58.12
DC,f,1960,20-24,0.00073,0.00366,2.67,95402,350,476195,5081671,53.27
DC,f,1960,25-29,0.00178,0.00889,2.81,95052,845,473413,4605476,48.45
DC,f,1960,30-34,0.00229,0.01139,2.91,94207,1073,468795,4132064,43.86
DC,f,1960,35-39,0.00329,0.01634,2.69,93134,1522,462157,3663269,39.33
DC,f,1960,40-44,0.00629,0.03101,2.79,91612,2841,451774,3201112,34.94
DC,f,1960,45-49,0.00710,0.03489,2.45,88771,3097,435965,2749338,30.97
DC,f,1960,50-54,0.00871,0.04269,2.68,85674,3658,419899,2313373,27.00
DC,f,1960,55-59,0.01237,0.06009,2.66,82016,4928,398531,1893475,23.09
DC,f,1960,60-64,0.01712,0.08206,2.49,77088,6326,369581,1494943,19.39
DC,f,1960,65-69,0.02365,0.11219,2.71,70762,7939,335646,1125362,15.90
DC,f,1960,70-74,0.03662,0.16807,2.56,62823,10559,288357,789716,12.57
DC,f,1960,75-79,0.06143,0.26530,2.43,52265,13866,225716,501359,9.59
DC,f,1960,80-84,0.10254,0.40675,2.46,38399,15619,152314,275643,7.18
DC,f,1960,85-89,0.15276,0.54354,2.35,22780,12382,81053,123329,5.41
DC,f,1960,90-94,0.22090,0.68198,2.2,10398,7091,32103,42276,4.07
DC,f,1960,95-99,0.30768,0.80087,2.01,3307,2648,8608,10173,3.08
